,minimum,maximum
5HOMEPRAZOLEte,0.0,0.0
5HOXINDACTO2OX,0.0,193.15356858914433
5HOXINOXDA,0.0,0.9785392171102103
5HTRPVESSEC,0.0,0.9785392171102103
5MTHFt,-1000.0,1000.0
5MTHFt2,-883.8399999999999,883.8399999999999
5THFtl,0.0,116.16000000000004
5THFtm,0.0,221.26284659686104
6DHFtl,0.0,116.16000000000004
6DHFtm,0.0,116.16000000000004
6HTSTSTERONEte,0.0,4.88276251242182
6HTSTSTERONEtr,-4.882762512421725,0.0
6THFtl,0.0,116.16000000000004
6THFtm,0.0,195.51012843750345
7DHCHSTEROLtr,-4.001788561525551,4.0017885615254025
7DHFtl,0.0,116.16000000000004
7DHFtm,0.0,116.16000000000004
7THFtl,0.0,116.16000000000004
7THFtm,0.0,168.26400512418687
A_MANASEly,0.0,0.0
A4GALTc,0.0,252.48013968884501
A4GALTg,0.0,101.0152878755384
A4GNT1g,0.0,0.0
A4GNT2g,0.0,0.0
AACTOOR,0.0,136.04372605225248
AACTtm,0.0,136.0437260522608
AASAD3m,0.0,0.04499999999995907
AATAi,-1000.0,0.04499999999995907
ABO1g,0.0,1.116298314176151
ABO2g,0.0,1.116298314176151
ABO3g,0.0,1.1162983141761513
ABO4g,0.0,1.1162983141761513
ABO5g,0.0,1.116298314176151
ABO6g,0.0,1.1162983141761513
ABO7g,0.0,1.1162983141761513
ABO8g,0.0,1.1162983141761513
ABO9g,0.0,1.1162983141761513
ABTArm,-31.837624024250616,87.65089874585408
ABTD,-27.801162750475328,0.0
ABTti,0.0,27.80116275047328
ABUTt2rL,0.0,0.0
ABUTt4_2_r,-1000.0,1000.0
ACACT10m,-33.22258473362297,0.5385947807346838
ACACT1rm,0.0,169.61234935009207
ACACT1x,0.0,116.16000000000004
ACACt2m,-265.46595988595686,515.6879483045207
ACACT4p,0.0,53.2190299629129
ACACT5p,0.0,52.52226770718283
ACACT6p,0.0,52.52226770718354
ACACT7p,0.0,52.522267707183374
ACACT8p,0.0,142.7219154051716
ACACT9p,0.0,142.7219154051715
ACACtx,-515.6879483045209,0.0
ACALDtm,-131.72256943975316,0.0
ACALDtr,0.0,4.968884500820552
ACALDtx,0.0,0.0
ACCOACm,0.0,505.1012921725247
ACCOAgt,0.0,1.1162983141762448
ACCOALm,0.0,252.48013968884942
ACCOAtn,-506.6031365205527,282.9616224762215
ACCOAtr,-883.8399999999999,883.8399999999999
ACETONEt2,-41.02644925087978,765.5212717009376
ACETONEt2m,-73.60127170093764,691.92
ACGAGBSIDEtg,-1.0,0.0
ACGAGBSIDEtl,0.0,1.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,-1.1162983141762457,0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,0.0,1.116298314176151
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,-1.116298314176151,0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,1.116298314176151
ACGALK,0.0,252.4801396888442
ACGALK2,0.0,252.4801396888461
ACGALtlg,-101.015287875539,0.0
ACGALtly,0.0,168.32009312589747
ACGAM6PSi,0.0,282.28500718762564
ACGAMK,0.0,252.4801396888438
ACGAMPM,0.0,252.48013968884567
ACGAMtly,0.0,1000.0
ACGBGBSIDEtg,-101.015287875539,0.0
ACGBGBSIDEtl,0.0,101.01528787553897
ACGPID,0.0,0.0
ACGSm,0.0,25.04311392738464
ACHEe,0.0,116.16000000000004
ACHtn,-1.6428571428571428,282.9616224762285
ACHVESSEC,0.0,504.9602793776851
ACITL,0.0,504.9602793777017
ACN13ACNGALGBSIDEte,0.0,1.1162983141761516
ACN13ACNGALGBSIDEtg,-1.1162983141761516,0.0
ACN23ACNGALGBSIDEte,0.0,1.1162983141761516
ACN23ACNGALGBSIDEtg,-1.1162983141761516,0.0
ACNACNGAL14ACGLCGALGLUSIDEte,-1.1162983141761516,0.0
ACNACNGAL14ACGLCGALGLUSIDEtg,0.0,1.1162983141761516
ACNACNGALGBSIDEte,0.0,1.1162983141761516
ACNACNGALGBSIDEtg,-1.1162983141761516,0.0
ACNAM9PL,0.0,219.6498679041606
ACNAM9PL2,0.0,18.427175605824438
ACNAMlt,-72.15377705395599,0.0
ACNAMPH,0.0,219.64986790415765
ACNAMtn,0.0,252.48013968884868
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,-1.116298314176152,0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,1.116298314176152
ACNMLr,-15.794721947848881,219.64986790414844
ACOAD10m,0.0,0.5385947807347975
ACOAD1fm,0.0,89.09336547419781
ACOAD8m,0.0,0.12011112724914463
ACOAD9m,0.0,0.4312924791510113
ACOAHi,0.0,282.28500718763433
ACOAO7p,0.0,193.15356858914953
ACODA,0.0,0.0
ACONTm,-1000.0,1000.0
ACOX22x,0.0,64.38452286304899
ACOX2x,0.0,4.688952476717331
ACP1_FMN_,0.0,504.96027937769304
ACRNtm,-883.8399999999999,883.8399999999999
ACS2,0.0,252.48013968884777
ACSm,0.0,252.48013968884487
ACSRTNMT,0.0,0.9785392171102103
ACt2m,-283.41403907171633,252.48013968884186
ACt2r,-1000.0,1000.0
ACtg,-15.258649037169622,0.0
ACTLMO,0.0,96.57678429457243
ACTNMO,0.0,73.60127170093725
ADA,0.11616000000000004,0.11616000000000004
ADAe,0.0,12.555157449006316
ADCim,0.0,73.60127170093699
ADEt,-12.555157449004128,9.611663477528072
ADK1m,-1000.0,1000.0
ADK3,-1000.0,1000.0
ADK3m,-1000.0,1000.0
ADKd,-1000.0,1000.0
ADMDC,0.0,1.7532026096325817
ADNCYC,0.0,252.48013968884547
ADNK1m,0.0,505.1457589325222
ADNt,-1000.0,1000.0
ADNt4,0.0,1000.0
ADNtl,0.0,504.960279377692
ADNtm,-116.16000000000004,116.16000000000004
ADPMAN,0.0,0.0
ADPRIBt,0.0,0.0
ADPtx,-1000.0,1000.0
ADRNCOAtx,0.0,142.7219154051707
ADRNCPT1,0.0,212.60457623784677
ADRNCPT2,0.0,212.6045762378437
ADRNCRNt,-883.8399999999999,883.8399999999999
ADRNLPVESSEC,0.0,504.9602793776754
ADRNt,-1000.0,1000.0
ADSK,0.0,504.96027937769304
ADSL1,0.0,2.5
ADSL2,0.0,7.966199453466363
AFLATOXINte,0.0,0.0
AG13T16g,0.0,10.977397377775905
AG13T17g,0.0,10.977397377775874
AG13T18g,0.0,10.977397377775684
AG13T1g,0.0,11.743262311108957
AG13T2g,0.0,11.743262311108936
AG13T3g,0.0,11.743262311109163
AGMTm,0.0,26.35296099463825
AGPAT1,0.0,1.5078740157480315
AGTim,0.0,193.15356858914447
AGTix,0.0,193.15356858914788
AHANDROSTANGLCte,0.0,0.0
AHANDROSTANGLCtr,0.0,0.0
AHCYStr,-1000.0,0.0
AHEXASE2ly,0.0,0.0
AHEXASEly,0.0,0.0
AIRCr,0.0,7.966199453466771
AKGDm,0.0,87.65089874585226
AKGMALtm,-1000.0,1000.0
AKGt4_3,-1000.0,1000.0
AKGtp,-1000.0,1000.0
AKR1C1,0.0,1.0
AKR1C41,0.0,1000.0
AKR1C42,0.0,1000.0
AKR1D,0.0,1000.0
AKR1D2,0.0,4.7191647993763715
ALAASNNaEx,0.0,1000.0
ALACYSNaEx,0.0,1000.0
ALADGLNexR,-1000.0,1000.0
ALADGLYexR,-1000.0,1000.0
ALAGLNexR,-1000.0,1000.0
ALAGLNNaEx,0.0,1000.0
ALAGLYexR,-1000.0,1000.0
ALASERNaEx,0.0,1000.0
ALASm,0.0,1000.0
ALAt4,0.0,1000.0
ALATA_L,-533.4842581544463,1000.0
ALATHRNaEx,0.0,1000.0
ALAtN1,-1000.0,1000.0
ALCD21_D,0.0,1000.0
ALCD21_L,0.0,1000.0
ALCD22_D,0.0,1000.0
ALCD22_L,0.0,1000.0
ALCD2if,0.0,0.0
ALCD2yf,0.0,0.0
ALDD20x,0.0,0.9785392171102103
ALDD20xm,0.0,0.9785392171102103
ALDD21,0.0,883.8399999999999
ALDD2xm,0.0,131.72256943977374
ALDD2y,0.0,131.72256943976436
ALDSTRNte,0.0,4.682956373805972
ALDSTRNtm,-4.68295637380605,0.0
ALOX12,0.0,1.0
ALOX15,0.0,1.116298314176106
ALOX5,0.0,1.0
ALOX52,0.0,1.0
ALR2,0.0,1000.0
ALR3,0.0,1000.0
AMACR2p,0.0,185.03996823838395
AMACRp,0.0,4.688952476717153
AMCOXO,0.0,0.9785392171102103
AMETr,0.0,1000.0
AMETt2m,-1000.0,1000.0
AMPDA,0.0,12.555157449005904
AMPTASECGe,0.0,252.480139688845
AMPtp,-1000.0,1000.0
AMY1e,0.0,0.0
AMY2e,0.0,0.0
ANDRSTRNGLCte,0.0,4.3492540193779385
ANDRSTRNGLCtr,-4.349254019378044,0.0
ANDRSTRNte,-4.882762512421806,0.0
ANDRSTRNtr,-504.96027937768883,4.882762512421436
ANTIPYRENEte,0.0,0.0
AOBUTDsm,0.0,136.04372605224694
APAT2rm,-31.86479781386847,110.02545586434314
APNNOXte,0.0,0.0
APOCF,0.0,252.4801396888505
APOCFm,0.0,252.48013968884123
APOC_LYS_BTNP,0.0,252.4801396888472
APOC_LYS_BTNPm,0.0,252.48013968884513
APPNNte,0.0,0.0
APRTO2,0.0,24.57483277628272
AQCOBALt,0.0,1.0
ARAB_Lt,0.0,0.0
ARABR,0.0,0.0
ARACHCOAtx,-111.27200787181752,142.72191540517048
ARACHCPT1,-212.60457623784396,212.6045762378442
ARACHCPT2,-212.60457623784282,212.60457623784555
ARACHCRNt,-883.8399999999999,883.8399999999999
ARACHDCOAtx,-504.9602793776842,1000.0
ARACHDt2,-1000.0,1000.0
ARACHDtr,-1000.0,1000.0
ARACHt,-1000.0,1000.0
ARGDCm,0.0,26.352960994639425
ARGLYSex,0.0,1000.0
ARGNm,0.0,26.35296099463937
ARGSS,0.0,252.4801396888446
ARGt4,0.0,1000.0
ARGtm,-1000.0,1000.0
ARSA,0.0,1.0
ARTCOAL1,0.0,252.48013968884783
ARTCOAL2,0.0,252.48013968884584
ARTCOAL3,0.0,252.4801396888431
R_group_phosphotase_1,0.0,254.39204393363207
R_group_phosphotase_2,0.0,253.36384137466962
R_group_phosphotase_3,0.0,252.4801396888431
ARTFR208,0.0,1.1162983141760174
ARTPLM3,0.0,0.0
ARTPLM3m,0.0,0.0
ASAH1,0.11616000000000004,0.11616000000000004
ASCBOX,0.0,1.008927676767677
ASCBt,-1000.0,1000.0
ASCBt4,-1000.0,1000.0
ASNALANaEx,0.0,1000.0
ASNCYSNaEx,0.0,1000.0
ASNGLNNaEx,0.0,1000.0
ASNNm,0.0,168.32009312589423
ASNS1,0.45067482782030766,168.7707679537154
ASNSERNaEx,0.0,1000.0
ASNt4,0.0,1000.0
ASNTHRNaEx,0.0,1000.0
ASNtm,0.0,168.32009312589682
ASNtN1,-1000.0,1000.0
ASPCTr,0.1855036783456967,89.3285094601772
ASPDt6,0.0,1000.0
ASPDxt,0.0,0.0
ASPGLUm,0.0,1000.0
ASPNATm,0.0,282.285007187623
ASPt6,0.0,1000.0
ASPTAm,-1000.0,168.32009312589912
ATP1ter,0.0,504.9602793776911
ATP2ter,0.0,253.39204393363437
ATPasel,0.0,100.99205587553668
ATPH1e,0.0,168.32009312589634
ATPH2e,0.0,178.32009312589688
ATPtm,0.0,1000.0
ATPtn,0.0,1000.0
ATPtx,-1000.0,1000.0
AVITE2t,0.0,0.0
B_MANNASEly,0.0,0.0
B3GALT3g,0.0,101.01528787553909
B3GALT41g,0.0,50.496027937768844
B3GALT42g,0.0,50.496027937768844
B3GALT43g,0.0,36.06859138412071
B3GALT44g,0.0,1.1162983141761516
B3GALT5g,0.0,1.1162983141761516
B3GALTg,0.0,1.1162983141761516
B3GNT11g,0.0,1.1162983141761516
B3GNT12g,0.0,1.1162983141761702
B3GNT310g,0.0,1.1162983141761516
B3GNT311g,0.0,1.1162983141761516
B3GNT312g,0.0,1.1162983141761516
B3GNT313g,0.0,1.1162983141761516
B3GNT314g,0.0,1.1162983141761516
B3GNT315g,0.0,1.1162983141761516
B3GNT31g,0.0,1.1162983141761913
B3GNT32g,0.0,1.1162983141761516
B3GNT33g,0.0,1.1162983141761516
B3GNT34g,0.0,1.1162983141761516
B3GNT35g,0.0,1.1162983141761706
B3GNT36g,0.0,101.01528787553491
B3GNT37g,0.0,1.1162983141761134
B3GNT39g,0.0,117.39245831417615
B3GNT51g,0.0,1.1162983141761134
BAAT1x,0.0,1000.0
BAAT2x,0.0,1000.0
BAAT3x,0.0,185.03996823838338
BAAT4x,0.0,1000.0
BACCL,0.0,252.480139688855
BACCLm,0.0,252.48013968884544
BALAtmr,-31.864797813867597,110.02545586433675
BALAVECSEC,0.0,504.96027937768815
BAMPPALDOX,0.0,1.7532026096325808
BBHOX,0.0,0.0
BCDO,0.0,0.0
BDHm,-38.36239410472154,0.0
BETALDHxm,0.0,24.23928246080942
BHBt,-1000.0,1000.0
BHBtm,-38.36239410471967,0.0
BHMT,0.0,2.5
BILDGLCURt,-1000.0,1000.0
BILDGLCURte,0.0,504.9602793776831
BILDGLCURtr,-1.0,116.16000000000004
BILGLCURt,-1000.0,1000.0
BILGLCURte,0.0,116.16000000000004
BILGLCURtr,-504.8441193776977,505.19259937768356
BILIRED,0.0,1.0
BILIRUBt2,-1000.0,1000.0
BILIRUBtr,-1000.0,1000.0
BIOCYTtn,0.0,252.4801396888384
BMTer_U,0.0,0.0
BPNT2,0.0,504.9602793776867
BTND1,0.0,252.48013968884533
BTND1n,0.0,252.4801396888453
BTNDe,0.0,0.0
BTNDm,0.0,252.48013968884453
BTNPL,0.0,252.4801396888453
BTNPLm,0.0,252.48013968884453
BTNt2,-691.92,691.92
BTNt2m,0.0,1.0
BTNt3i,0.0,504.9602793776859
BTNt4i,0.0,1000.0
BTNtn,-252.48013968884607,1.0
BUP2,0.0,89.14300578183759
BUTt2m,0.0,0.0
BVITEt,0.0,0.0
BZt,0.0,0.0
BZtr,0.0,0.0
C14STRr,0.0,4.001788561525303
C160CPT1,-1000.0,1000.0
C160CPT2,-504.96027937767366,504.96027937767775
C160CRNt,-883.8399999999999,883.8399999999999
C161CPT1,-1000.0,1000.0
C161CPT12,-52.52226770718374,193.1535685891459
C161CPT2,-1000.0,1000.0
C161CPT22,-106.57362025030699,193.15356858914691
C161CRN2t,-883.8399999999999,883.8399999999999
C161CRNt,-883.8399999999999,883.8399999999999
C180CPT1,-212.72087455202114,212.60457623784396
C180CPT2,-212.60457623784782,212.60457623784413
C180CRNt,-883.8399999999999,883.8399999999999
C181CPT1,-1000.0,1000.0
C181CPT2,-1000.0,1000.0
C181CRNt,-883.8399999999999,883.8399999999999
C204CPT1,-1000.0,504.9602793776968
C204CPT2,-212.60457623784606,58.61943137148219
C204CRNt,-883.8399999999999,883.8399999999999
C226COAtx,-83.10540938797295,83.10540938797449
C226CPT1,0.0,83.10540938797436
C226CPT2,0.0,83.1054093879759
C226CRNt,-1000.0,1000.0
C3STDH1Pr,0.0,4.001788561525637
C3STDH1r,0.0,4.001788561525601
C3STKR2r,0.0,3.963011540580585
C4STMO1r,0.0,3.9249788002677777
C4STMO2Pr,0.0,3.963011540580585
C4STMO2r,0.0,3.963011540580585
CAATPS,0.0,504.9602793777037
CAROtr,0.0,0.0
CARVEOLte,0.0,0.0
CAT2p,0.0,0.0
CAt7r,-1000.0,1000.0
CATm,0.0,99.79294319761075
CATp,0.0,97.2360656576339
CBL2OR,0.0,0.5
CBL2tm,0.0,1.0
CBPPer,0.0,170.02547979256497
CBPSam,0.0,15.932398906933805
CBPter,0.0,170.02547979256684
CBR2,0.0,1000.0
CDIPTr,-0.8543916162772236,252.4378342375301
CDPDAGtm,-252.4801396888475,0.0
CDS,0.0,252.48013968884814
CDSm,0.0,252.48013968884996
CEPTC,0.0,253.83463980243934
CEPTE,0.0,254.19597453274866
CERK,0.0,2.5
CERT1gt,-252.48013968884575,253.45026224781213
CERT1rt,0.0,253.50834224781443
CERT2gt,-504.96027937769463,1000.0
CERT2rt,-1.0,117.39134313104523
CGLYt3_2_,0.0,1000.0
CH25H,0.0,1.0
CHAT,-0.9988584474885845,1.6428571428571428
CHATn,-1.6428571428571428,282.9616224762226
CHLP,0.0,504.96027937770305
CHLPCTD,0.0,253.83463980243963
CHLtm,-168.3200931259027,24.23928246080908
CHOLATEt,-1000.0,1000.0
CHOLATEt2,0.0,1000.0
CHOLATEt3,0.0,504.96027937769077
CHOLD2m,0.0,24.239282460808884
CHOLK,0.0,505.7922742215919
CHOLPtg,-252.48013968884774,0.0
CHOLPtl,-0.11616000000000004,0.0
CHOLt4,-1000.0,1000.0
CHOLtg,0.0,168.32009312589733
CHOLtn,-1.6428571428571428,282.9616224762171
CHOLtr,0.0,168.32009312589844
CHOLtu,-1000.0,1000.0
CHSTEROLSULT,0.0,168.32009312589688
CHSTEROLt1,-1000.0,1000.0
CHSTEROLt2,-1000.0,1000.0
CHSTEROLt3,-1000.0,1000.0
CHSTEROLtg,0.0,504.9602793776978
CHTNASE,0.0,0.0
CHTNASEe,0.0,0.0
CITMCOAHm,0.0,0.0
CITMCOALm,0.0,0.0
CITRtm,-1000.0,1000.0
CITt4_2,-1000.0,1000.0
CITtam,-1000.0,1000.0
CITtbm,0.0,1000.0
CK,0.0,17.568640663092825
CKc,0.0,17.568640663092523
CLFORtex,0.0,1000.0
CLHCO3tex2,0.0,1000.0
CLI2tex,0.0,1000.0
CLOHtex2,0.0,1000.0
CLOXAtex2,0.0,1000.0
CLPNDCOAtx,0.0,83.10540938797519
CLPNDCPT1,0.0,1.116298314176256
CLPNDCPT2,0.0,1.116298314176106
CLPNDCRNt,-883.8399999999999,883.8399999999999
CLPNDt,-1.1162983141761422,504.96027937769463
CLS_hs,0.0,0.042554849559435566
CMPACNAtg,0.0,168.32009312589835
CMPACNAtn,0.0,252.48013968884686
CMPSAS,0.0,252.48013968884328
CMPSASn,0.0,252.48013968884635
CO2ter,-287.41275402935094,0.0
CO2tg,-14.851772922874325,0.0
CO2tm,-643.1514074787214,1000.0
CO2tp,-1000.0,79.30284353073819
COAtg,-1.1162983141761877,0.0
COAtl,0.0,504.96027937769253
COAtm,-1000.0,1000.0
COAtn,-282.96162247620885,506.60313652052383
COAtp,-1000.0,1000.0
COAtr,-1000.0,1000.0
COKECBESr,0.0,0.0
COQ3m,0.0,1.3239885647019491
COQ5m,0.0,1.3239885647019491
COQ6m,0.0,1.3239885647019491
COQ7m,0.0,1.3239885647019491
CORE2GTg,0.0,11.743262311108936
CORE3GTg,0.0,10.977397377775674
CORE4GTg,0.0,10.977397377775446
CORE5GTg,0.0,0.0
CORE6GTg,0.0,63.134554922210356
CORE7GTg,0.0,0.0
CORE8GTg,0.0,0.0
COt,0.0,1.0
COUCOAFm,0.0,1.3239885647019491
COUMARINte,0.0,0.0
CREATt4_2_r,-1000.0,1000.0
CREATtmdiffir,0.0,17.568640663093294
CRMPte,0.0,1.1162983141761516
CRNCAR3tp,0.0,1000.0
CRNCARtp,0.0,1000.0
CRNt,-883.8399999999999,883.8399999999999
CRNtHa,0.0,1000.0
CRNtim,-883.8399999999999,883.8399999999999
CRNtuNa,0.0,883.8399999999999
CRNtx,-1000.0,1000.0
CRTNsyn,0.0,17.568640663092516
CRTSLt,-4.653204427339464,0.0
CRTSLtm,-4.682956373805627,0.0
CRTSLtr,-116.16000000000004,4.682956373805755
CRTSTRNt,-4.6829563738057765,0.0
CRTSTRNtm,-4.682956373805851,4.623828136762994
CRVNCtr,-1000.0,1000.0
CSAPASEly,0.0,14.851772922873138
CSBPASEly,0.0,11.741778067460416
CSCPASEly,0.0,14.851772922873732
CSDPASEly,0.0,10.520005820368576
CSEPASEly,0.0,9.181095988685412
CSm,0.0,550.299678837806
CSNAT2m,-1000.0,1000.0
CSNAT2x,-883.8399999999999,883.8399999999999
CSNAT3x,0.0,1000.0
CSNATer,-883.8399999999999,883.8399999999999
CSNATm,-544.9384353108454,636.8479483045213
CSNATp,-883.8399999999999,1000.0
CSNATr,-1000.0,1000.0
CSNt,0.0,0.0
CSPG_At,0.0,14.851772922873241
CSPG_Atly,0.0,14.85177292287339
CSPG_Bt,0.0,11.741778067460135
CSPG_Btly,0.0,11.741778067460071
CSPG_Ct,0.0,14.851772922873268
CSPG_Ctly,0.0,14.851772922873105
CSPG_Dt,0.0,10.520005820368459
CSPG_Dtly,0.0,10.520005820368713
CSPG_Et,0.0,9.18109598868529
CSPG_Etly,0.0,9.181095988685101
CTPtn,0.0,252.48013968885027
CYANt,0.0,0.0
CYANtm,0.0,0.0
CYSALANaEx,0.0,1000.0
CYSASNNaEx,0.0,1000.0
CYSGLNNaEx,0.0,1000.0
CYSGLTH,-1000.0,1000.0
CYSGLUexR,-1000.0,1000.0
CYSGLYexR,-1000.0,1000.0
CYSO,0.0,1.6780898695180895
CYSSERNaEx,0.0,1000.0
CYSt4,0.0,1000.0
CYSTA,0.0,168.78253675583846
CYStec,-1000.0,1000.0
CYSTGLUex,0.0,0.0
CYSTHRNaEx,0.0,1000.0
CYSTSERex,0.0,0.0
CYTD,0.0,935.5170401983403
CYTDK1,0.0,1000.0
CYTDK2m,0.0,116.16000000000004
CYTDn,0.0,883.8399999999999
CYTDt,-1000.0,1000.0
CYTDt4,0.0,1000.0
CYTDtl,0.0,504.96027937767565
CYTDtm,0.0,116.16000000000004
CYTDtn,0.0,883.8399999999999
CYTK10,-1000.0,1000.0
CYTK10n,-1000.0,1000.0
CYTK11,-1000.0,1000.0
CYTK11n,-1000.0,1000.0
CYTK12,-1000.0,1000.0
CYTK12n,-1000.0,1000.0
CYTK13,-1000.0,1000.0
CYTK13n,-1000.0,1000.0
CYTK14,-1000.0,1000.0
CYTK14n,-1000.0,1000.0
CYTK1m,0.0,117.01439161627721
CYTK1n,-1000.0,1000.0
CYTK2n,-1000.0,1000.0
CYTK3,-1000.0,1000.0
CYTK3n,-1000.0,1000.0
CYTK4,-1000.0,1000.0
CYTK4n,-1000.0,1000.0
CYTK5,-1000.0,1000.0
CYTK5n,-1000.0,1000.0
CYTK6,-1000.0,1000.0
CYTK6n,-1000.0,1000.0
CYTK7,-1000.0,1000.0
CYTK7n,-1000.0,1000.0
CYTK8,-1000.0,1000.0
CYTK8n,-1000.0,1000.0
CYTK9,-1000.0,1000.0
CYTK9n,-1000.0,1000.0
D_3AIBt,0.0,31.82143952068691
D3AIBTm,-1000.0,1000.0
DADA,0.0,12.555157449004302
DADAe,0.0,12.555157449004302
DADNK,0.0,505.14216150779373
DADNt4,-1000.0,0.0
DAG_HSter,0.0,0.0
DAGK_hs,0.0,504.96027937768554
DAGKn_hs,0.0,504.9602793776886
DAGt,-252.48013968884382,72.39776635651825
DALAOXx,0.0,193.1535685891402
DALAt2r,-1000.0,1000.0
DALAxt,0.0,193.15356858914993
DARGOp,0.0,0.0
DASCBH,0.0,0.0
DASCBR,0.0,193.61331521767335
DASPO1p,0.0,0.0
DATPtn,0.0212624004836357,9.63292587801246
DCIm,-106.30228811892155,0.0
DCK1m,-1000.0,573.2067151081819
DCK1n,-1000.0,1000.0
DCK2n,-1000.0,1000.0
DCSPTN1COAtx,-504.9602793776821,22.70676935397666
DCSPTN1CPT1,0.0,41.55270469398654
DCSPTN1CPT2,0.0,41.55270469398769
