,minimum,maximum
ALAt4,0.0,1000.0
ALATA_L,-700.0,700.0
ALATHRNaEx,0.0,1000.0
ALAtN1,-1000.0,1000.0
ALCD21_D,0.0,1000.0
ALCD21_L,0.0,1000.0
ALCD22_D,0.0,1000.0
ALCD22_L,0.0,1000.0
ALCD2if,0.0,1000.0
ALCD2yf,0.0,1000.0
ALDD20x,0.0,1000.0
ALDD20xm,0.0,1000.0
ALDD21,0.0,200.0
ALDD2xm,0.0,1000.0
ALDD2y,0.0,1000.0
ALDSTRNte,0.0,720.2784498744993
ALDSTRNtm,-720.2784498744986,0.0
ALOX12,0.0,1.0
ALOX15,0.0,2.5
ALOX5,0.0,1.0
ALOX52,0.0,1000.0
ALR2,0.0,1000.0
ALR3,0.0,1000.0
AMACR2p,0.0,1000.0
AMACRp,0.0,5.094832914997369
AMCOXO,0.0,1000.0
AMETr,-1000.0,1000.0
AMETt2m,-1000.0,1000.0
AMPDA,357.8761479124954,1000.0
AMPTASECGe,0.0,1000.0
AMPtp,-1000.0,1000.0
AMY1e,0.0,1000.0
AMY2e,0.0,1000.0
ANDRSTRNGLCte,0.0,1.389499885908208
ANDRSTRNGLCtr,-1.389499885907988,0.0
ANDRSTRNte,-1000.0,1000.0
ANDRSTRNtr,-1.3894998859083216,1000.0
ANTIPYRENEte,0.0,1000.0
AOBUTDsm,0.0,1000.0
APAT2rm,-1000.0,1000.0
APNNOXte,-1000.0,0.0
APOCF,0.0,5.094832914997369
APOCFm,0.0,5.094832914997312
APOC_LYS_BTNP,0.0,5.09483291499771
APOC_LYS_BTNPm,0.0,5.094832914982253
APPNNte,0.0,1000.0
APRTO2,0.0,1000.0
AQCOBALt,0.0,1000.0
ARAB_Lt,0.0,1000.0
ARABR,0.0,1000.0
ARACHCOAtx,-719.4447499429542,1000.0
ARACHCPT1,-1000.0,1000.0
ARACHCPT2,-1000.0,1000.0
ARACHCRNt,-200.0,200.0
ARACHDCOAtx,-5.094832914997596,855.0948329149978
ARACHDt2,-1000.0,1000.0
ARACHDtr,-1000.0,1000.0
ARACHt,-1000.0,1000.0
ARGDCm,0.0,1000.0
ARGLYSex,0.0,1000.0
ARGNm,0.0,800.0
ARGSS,0.0,5.094832914997918
ARGt4,0.0,1000.0
ARGtm,-1000.0,1000.0
ARSA,0.0,1.0
ARTCOAL1,0.0,5.09483291499771
ARTCOAL2,0.0,5.09483291499771
ARTCOAL3,0.0,5.094832914996914
R_group_phosphotase_1,0.0,5.09483291499771
R_group_phosphotase_2,0.0,5.094832914996914
R_group_phosphotase_3,0.0,5.09483291499771
ARTFR208,0.0,5.094832914997582
ARTPLM3,0.0,5.09483291499771
ARTPLM3m,0.0,5.094832914996914
ASAH1,0.8,0.8
ASCBOX,0.0,510.0
ASCBt,-1000.0,1000.0
ASCBt4,-1000.0,1000.0
ASNALANaEx,0.0,1000.0
ASNCYSNaEx,0.0,1000.0
ASNGLNNaEx,0.0,1000.0
ASNNm,0.0,1000.0
ASNS1,0.0,5.094832914997994
ASNSERNaEx,0.0,1000.0
ASNt4,0.0,1000.0
ASNTHRNaEx,0.0,1000.0
ASNtm,0.0,1000.0
ASNtN1,-1000.0,1000.0
ASPCTr,-1000.0,201.3894998859084
ASPDt6,0.0,1000.0
ASPDxt,-1000.0,0.0
ASPGLUm,0.0,1000.0
ASPNATm,0.0,1000.0
ASPt6,0.0,1000.0
ASPTAm,-1000.0,1000.0
ATP1ter,0.0,0.9263332572722489
ATP2ter,0.0,1.7981763229402645
ATPasel,0.0,1.3894998859082364
ATPH1e,0.0,497.37874513925817
ATPH2e,0.0,1000.0
ATPtm,0.0,1000.0
ATPtn,0.0,1000.0
ATPtx,-1000.0,1000.0
AVITE2t,0.0,1000.0
B_MANNASEly,0.0,333.3333333333333
B3GALT3g,0.0,0.6113799497997547
B3GALT41g,0.0,0.49304834661262475
B3GALT42g,0.0,0.8990881614701891
B3GALT43g,0.0,0.49304834661269265
B3GALT44g,0.0,0.4495440807351021
B3GALT5g,0.0,0.3639166367855588
B3GALTg,0.0,0.4930483466127147
B3GNT11g,0.0,0.2883867687734682
B3GNT12g,0.0,0.18195831839278348
B3GNT310g,0.0,0.5458749551783505
B3GNT311g,0.0,0.22812684694020613
B3GNT312g,0.0,0.2883867687734682
B3GNT313g,0.0,0.16613585592384578
B3GNT314g,0.0,0.14022475912838364
B3GNT315g,0.0,0.18195831839278348
B3GNT31g,0.0,0.27293747758926656
B3GNT32g,0.0,0.27293747758926656
B3GNT33g,0.0,0.27293747758926656
B3GNT34g,0.0,0.23882029289052295
B3GNT35g,0.0,0.23882029289052295
B3GNT36g,0.0,0.6113799497997253
B3GNT37g,0.0,0.4930483466127147
B3GNT39g,0.0,1.09174991035664
B3GNT51g,0.0,0.5458749551783626
BAAT1x,0.0,1000.0
BAAT2x,0.0,1000.0
BAAT3x,0.0,1000.0
BAAT4x,0.0,1000.0
BACCL,0.0,5.0948329149978235
BACCLm,0.0,5.094832914997937
BALAtmr,-1000.0,1000.0
BALAVECSEC,0.0,1.3894998859086627
BAMPPALDOX,0.0,1000.0
BBHOX,0.0,1000.0
BCDO,0.0,200.0
BDHm,-1000.0,1000.0
BETALDHxm,0.0,1000.0
BHBt,-1000.0,1000.0
BHBtm,-1000.0,1000.0
BHMT,0.0,2.5
BILDGLCURt,-1000.0,1000.0
BILDGLCURte,0.0,1.3894998859085206
BILDGLCURtr,-500.4631666286362,0.9263332572720628
BILGLCURt,-1000.0,1000.0
BILGLCURte,0.0,1.3894998859084922
BILGLCURtr,-0.9263332572723186,1000.0
BILIRED,0.0,1000.0
BILIRUBt2,-1000.0,1000.0
BILIRUBtr,-1000.0,-197.22100022818336
BIOCYTtn,0.0,5.094832914997596
BMTer_U,0.0,0.0
BPNT2,0.0,1.3894998859084922
BTND1,0.0,5.0948329149978235
BTND1n,0.0,5.094832915000552
BTNDe,0.0,1000.0
BTNDm,0.0,5.094832914998165
BTNPL,0.0,5.0948329149978235
BTNPLm,0.0,5.094832914996914
BTNt2,-350.0,350.0
BTNt2m,0.0,350.0
BTNt3i,0.0,1.38949988590835
BTNt4i,0.0,1000.0
BTNtn,-5.09483291499771,1000.0
BUP2,0.0,1000.0
BUTt2m,0.0,5.09483291499788
BVITEt,0.0,1000.0
BZt,-1000.0,5.0948329149978235
BZtr,-800.0,0.0
C14STRr,0.0,0.1608894604736122
C160CPT1,-1000.0,1000.0
C160CPT2,-400.0,400.0
C160CRNt,-200.0,200.0
C161CPT1,-1000.0,1000.0
C161CPT12,-479.16666666666663,205.0948329149976
C161CPT2,-1000.0,1000.0
C161CPT22,-1000.0,1000.0
C161CRN2t,-200.0,200.0
C161CRNt,-200.0,200.0
C180CPT1,-1000.0,1000.0
C180CPT2,-1000.0,1000.0
C180CRNt,-200.0,200.0
C181CPT1,-1000.0,1000.0
C181CPT2,-692.6596902969036,400.0
C181CRNt,-200.0,200.0
C204CPT1,-855.0948329149976,5.0948329149978235
C204CPT2,-5.0948329149978235,5.0948329149974825
C204CRNt,-200.0,200.0
C226COAtx,-5.094832914997596,5.094832914998378
C226CPT1,0.0,5.094832914992821
C226CPT2,0.0,5.094832914997369
C226CRNt,-1000.0,1000.0
C3STDH1Pr,0.0,0.16088946047352692
C3STDH1r,0.0,0.16088946047311536
C3STKR2r,0.0,0.16088946047332853
C4STMO1r,0.0,0.16088946047332853
C4STMO2Pr,0.0,0.16088946047332853
C4STMO2r,0.0,0.16088946047332853
CAATPS,0.0,1.3894998859082364
CAROtr,0.0,200.0
CARVEOLte,-1000.0,0.0
CAT2p,0.0,237.50000000000003
CAt7r,-1000.0,1000.0
CATm,0.0,237.50000000000003
CATp,0.0,237.50000000000003
CBL2OR,0.0,500.0
CBL2tm,0.0,1000.0
CBPPer,798.6105001140918,800.0
CBPSam,0.0,0.6947499429541045
CBPter,798.6105001140919,800.0
CBR2,0.0,1000.0
CDIPTr,-9.253752398757449,-2.769419597850706
CDPDAGtm,-5.094832914997596,0.0
CDS,0.0,5.094832914997198
CDSm,0.0,5.094832914997255
CEPTC,0.0,5.0948329149978235
CEPTE,0.0,5.094832915006013
CERK,0.0,2.5
CERT1gt,4.200871274372446,1000.0
CERT1rt,0.0,994.8657953922944
CERT2gt,-1.3894998859081227,1000.0
CERT2rt,-1.0,5.094832914997028
CGLYt3_2_,0.0,1000.0
CH25H,0.0,1.0
CHAT,-0.9988584474885845,1.6428571428571428
CHATn,-1000.0,1000.0
CHLP,0.0,1.3894998859084353
CHLPCTD,0.0,5.094832914997369
CHLtm,-666.6666666666666,1000.0
CHOLATEt,-1000.0,1000.0
CHOLATEt2,0.0,1000.0
CHOLATEt3,0.0,1.3894998859084975
CHOLD2m,0.0,1000.0
CHOLK,0.0,994.7574902785188
CHOLPtg,-995.7991287256276,0.0
CHOLPtl,-0.8,0.0
CHOLt4,-1000.0,1000.0
CHOLtg,0.0,995.7991287256276
CHOLtn,-1000.0,1000.0
CHOLtr,0.0,1000.0
CHOLtu,-1000.0,1000.0
CHSTEROLSULT,0.0,1.0917499103566115
CHSTEROLt1,-1000.0,1000.0
CHSTEROLt2,-1000.0,1000.0
CHSTEROLt3,-1000.0,1000.0
CHSTEROLtg,0.0,1.3894998859084353
CHTNASE,0.0,580.6804145833476
CHTNASEe,0.0,333.3333333333333
CITMCOAHm,0.0,1.389499885908517
CITMCOALm,0.0,1.389499885908517
CITRtm,-1000.0,1000.0
CITt4_2,-1000.0,1000.0
CITtam,-1000.0,1000.0
CITtbm,0.0,1000.0
CK,0.0,1000.0
CKc,0.0,994.7574902785159
CLFORtex,0.0,1000.0
CLHCO3tex2,0.0,1000.0
CLI2tex,0.0,1000.0
CLOHtex2,0.0,1000.0
CLOXAtex2,0.0,1000.0
CLPNDCOAtx,-5.094832914997404,5.094832914997596
CLPNDCPT1,0.0,5.09483291499771
CLPNDCPT2,0.0,5.094832914997777
CLPNDCRNt,-200.0,200.0
CLPNDt,-5.094832914997255,5.094832914997141
CLS_hs,2.7694195978374383,7.865036686023656
CMPACNAtg,0.0,5.09483291499788
CMPACNAtn,0.0,5.094832914998051
CMPSAS,0.0,5.094832914996914
CMPSASn,0.0,5.094832914998051
CO2ter,-1000.0,-798.6105001140916
CO2tg,-0.1340745503946863,0.0
CO2tm,-1000.0,1000.0
CO2tp,-1000.0,428.57142857142856
COAtg,-1000.0,0.0
COAtl,0.0,1.3894998859084637
COAtm,-1000.0,1000.0
COAtn,-1000.0,1000.0
COAtp,-1000.0,1000.0
COAtr,-1000.0,1000.0
COKECBESr,0.0,800.0
COQ3m,0.0,0.10688460660834076
COQ5m,0.0,0.10688460660834076
COQ6m,0.0,0.10688460660834076
COQ7m,0.0,0.10688460660834076
CORE2GTg,0.0,0.3252021009572843
CORE3GTg,0.0,0.46316662863614744
CORE4GTg,0.0,0.46316662863614744
CORE5GTg,0.0,0.6947499429536492
CORE6GTg,0.0,0.42456940958314604
CORE7GTg,0.0,0.6947499429542212
CORE8GTg,0.0,0.6113799497996943
COt,0.0,1.0
COUCOAFm,0.0,5.094832914997539
COUMARINte,0.0,1000.0
CREATt4_2_r,-1000.0,1000.0
CREATtmdiffir,0.0,1000.0
CRMPte,-1.3894998859084353,2.5
CRNCAR3tp,0.0,1000.0
CRNCARtp,0.0,1000.0
CRNt,-200.0,200.0
CRNtHa,0.0,1000.0
CRNtim,-200.0,200.0
CRNtuNa,0.0,200.0
CRNtx,-400.0,402.5474164574988
CRTNsyn,0.0,1.3894998859084353
CRTSLt,-1000.0,1000.0
CRTSLtm,-1000.0,0.0
CRTSLtr,-1000.0,1000.0
CRTSTRNt,-1000.0,720.2784498744992
CRTSTRNtm,-1000.0,720.2784498744993
CRVNCtr,-1000.0,1000.0
CSAPASEly,0.0,249.90189665829993
CSBPASEly,0.0,199.92151732664
CSCPASEly,0.0,249.90189665830007
CSDPASEly,0.0,166.60126443886662
CSEPASEly,0.0,142.80108380474294
CSm,0.0,1000.0
CSNAT2m,-400.0,400.0
CSNAT2x,-200.0,202.54741645749857
CSNAT3x,0.0,1000.0
CSNATer,-200.0,200.0
CSNATm,-400.0,400.0
CSNATp,-200.0,1000.0
CSNATr,-1000.0,1000.0
CSNt,0.0,1000.0
CSPG_At,0.0,0.1340745503946721
CSPG_Atly,0.0,249.90189665829993
CSPG_Bt,0.0,0.11941014644524817
CSPG_Btly,0.0,199.92151732663996
CSPG_Ct,0.0,0.13407455039467955
CSPG_Ctly,0.0,249.90189665829993
CSPG_Dt,0.0,0.10763731510557822
CSPG_Dtly,0.0,166.60126443886662
CSPG_Et,0.0,0.09797755605764609
CSPG_Etly,0.0,142.8010838047428
CTPtn,0.0,5.09483291499771
CYANt,0.0,1000.0
CYANtm,0.0,1000.0
CYSALANaEx,0.0,1000.0
CYSASNNaEx,0.0,1000.0
CYSGLNNaEx,0.0,1000.0
CYSGLTH,-1000.0,1000.0
CYSGLUexR,-1000.0,1000.0
CYSGLYexR,-1000.0,1000.0
CYSO,0.0,1000.0
CYSSERNaEx,0.0,1000.0
CYSt4,0.0,1000.0
CYSTA,0.0,500.0
CYStec,-1000.0,1000.0
CYSTGLUex,0.0,1000.0
CYSTHRNaEx,0.0,1000.0
CYSTSERex,0.0,1000.0
CYTD,0.0,1000.0
CYTDK1,0.0,1000.0
CYTDK2m,0.0,5.094832914997461
CYTDn,0.0,200.0
CYTDt,-1000.0,1000.0
CYTDt4,0.0,1000.0
CYTDtl,0.0,1.3894998859084922
CYTDtm,0.0,5.0948329149978235
CYTDtn,0.0,200.0
CYTK10,-1000.0,1000.0
CYTK10n,-1000.0,1000.0
CYTK11,-1000.0,1000.0
CYTK11n,-1000.0,1000.0
CYTK12,-1000.0,1000.0
CYTK12n,-1000.0,1000.0
CYTK13,-1000.0,1000.0
CYTK13n,-1000.0,1000.0
CYTK14,-1000.0,1000.0
CYTK14n,-1000.0,1000.0
CYTK1m,0.0,5.094832914998946
CYTK1n,-1000.0,1000.0
CYTK2n,-1000.0,1000.0
CYTK3,-1000.0,1000.0
CYTK3n,-1000.0,1000.0
CYTK4,-1000.0,1000.0
CYTK4n,-1000.0,1000.0
CYTK5,-1000.0,1000.0
CYTK5n,-1000.0,1000.0
CYTK6,-1000.0,1000.0
CYTK6n,-1000.0,1000.0
CYTK7,-1000.0,1000.0
CYTK7n,-1000.0,1000.0
CYTK8,-1000.0,1000.0
CYTK8n,-1000.0,1000.0
CYTK9,-1000.0,1000.0
CYTK9n,-1000.0,1000.0
D_3AIBt,0.0,1000.0
D3AIBTm,-1000.0,1000.0
DADA,0.0,800.0
DADAe,0.0,800.0
DADNK,0.0,401.32740755469035
DADNt4,-1000.0,1000.0
DAG_HSter,0.0,1.1368683772161603e-13
DAGK_hs,0.0,1000.0
DAGKn_hs,0.0,1000.0
DAGt,-1000.0,745.7354716262506
DALAOXx,0.0,1000.0
DALAt2r,-1000.0,1000.0
DALAxt,0.0,1000.0
DARGOp,0.0,1000.0
DASCBH,0.0,1.3894998859084637
DASCBR,0.0,1000.0
DASPO1p,0.0,1000.0
DATPtn,8.892986865404586,506.2717320046635
DCIm,-1000.0,0.0
DCK1m,-1000.0,1000.0
DCK1n,-1000.0,1000.0
DCK2n,-1000.0,1000.0
DCSPTN1COAtx,-5.094832914997823,5.0948329149978235
DCSPTN1CPT1,0.0,5.094832914997802
DCSPTN1CPT2,0.0,5.094832914997937
DCSPTN1CRNt,-200.0,200.0
DCSPTN1t,-5.094832914997426,5.094832914997141
DCT,0.0,1.0
DCTPtn,-871.1958642385213,1000.0
DCYTD,0.0,1000.0
DCYTDn,0.0,200.0
DCYTt,-1000.0,1000.0
DDPGAm,0.0,1000.0
DEBRISOQUINEt,0.0,1000.0
DECDPtm,0.0,0.10688460660834596
DEDOLP1_L,0.0,0.04755600107340864
DEDOLP2_L,0.0,0.047556001073417065
DEDOLR_L,0.0,0.047556001073402854
DESAT16_2,0.0,500.0
DESAT18_10,0.0,5.09483291499761
DESAT18_3,0.0,500.0
DESAT18_4,0.0,400.0
DESAT18_5,0.0,500.0
DESAT18_6,0.0,200.0
DESAT18_7,0.0,200.0
DESAT18_8,0.0,200.0
DESAT18_9,0.0,700.0
DESAT20_1,0.0,5.094832914997539
DESAT20_2,0.0,5.094832914997539
DESAT22_1p,0.0,5.0948329149974825
DESAT22_2p,0.0,5.0948329149974825
DESAT24_1,0.0,5.09483291500599
