,minimum,maximum
BPNT2,0.0,1.4024316470429312
BTND1,0.0,5.142249372490511
BTND1n,0.0,5.142249372501283
BTNDe,0.0,1000.0
BTNDm,0.0,5.1422493724909515
BTNPL,0.0,5.142249372499464
BTNPLm,0.0,5.142249372499464
BTNt2,-400.0,400.0
BTNt2m,0.0,400.0
BTNt3i,0.0,1.4024316470429596
BTNt4i,0.0,1000.0
BTNtn,-5.142249372490539,1000.0
BUP2,0.0,1000.0
BUTt2m,0.0,5.142249372490028
BVITEt,0.0,1000.0
BZt,-1000.0,5.142249372490824
BZtr,-700.0,0.0
C14STRr,0.0,0.162386822289176
C160CPT1,-1000.0,1000.0
C160CPT2,-600.0,600.0
C160CRNt,-300.0,300.0
C161CPT1,-1000.0,1000.0
C161CPT12,-541.6666666666666,305.1422493724906
C161CPT2,-1000.0,1000.0
C161CPT22,-1000.0,1000.0
C161CRN2t,-300.0,300.0
C161CRNt,-300.0,300.0
C180CPT1,-1000.0,1000.0
C180CPT2,-1000.0,1000.0
C180CRNt,-300.0,300.0
C181CPT1,-1000.0,1000.0
C181CPT2,-906.9657259215435,600.0
C181CRNt,-300.0,300.0
C204CPT1,-905.1422493724903,5.1422493724912215
C204CPT2,-5.142249372490255,5.1422493724901415
C204CRNt,-300.0,300.0
C226COAtx,-5.142249372490625,5.142249372490596
C226CPT1,0.0,5.14224937250135
C226CPT2,0.0,5.142249372490696
C226CRNt,-1000.0,1000.0
C3STDH1Pr,0.0,0.1623868222893634
C3STDH1r,0.0,0.16238682228890866
C3STKR2r,0.0,0.1623868222893634
C4STMO1r,0.0,0.1623868222893634
C4STMO2Pr,0.0,0.1623868222893634
C4STMO2r,0.0,0.16238682228890866
CAATPS,0.0,1.4024316470427323
CAROtr,0.0,300.0
CARVEOLte,-1000.0,0.0
CAT2p,0.0,324.99999999999994
CAt7r,-1000.0,1000.0
CATm,0.0,324.99999999999994
CATp,0.0,324.99999999999994
CBL2OR,0.0,500.0
CBL2tm,0.0,1000.0
CBPPer,948.5975683529572,950.0
CBPSam,0.0,0.7012158235214762
CBPter,948.5975683529572,950.0
CBR2,0.0,1000.0
CDIPTr,-9.351314838309236,-2.8066338187754267
CDPDAGtm,-5.142249372490596,0.0
CDS,0.0,5.142249372490428
CDSm,0.0,5.142249372491506
CEPTC,0.0,5.142249372490824
CEPTE,0.0,5.142249372490653
CERK,0.0,2.5
CERT1gt,4.280393575054405,1000.0
CERT1rt,0.0,994.7862730916124
CERT2gt,-1.4024316470438407,1000.0
CERT2rt,-1.0,5.142249372490426
CGLYt3_2_,0.0,1000.0
CH25H,0.0,1.0
CHAT,-0.9988584474885845,1.6428571428571428
CHATn,-1000.0,1000.0
CHLP,0.0,1.4024316470429596
CHLPCTD,0.0,5.142249372490596
CHLtm,-666.6666666666666,1000.0
CHOLATEt,-1000.0,1000.0
CHOLATEt2,0.0,1000.0
CHOLATEt3,0.0,1.4024316470428744
CHOLD2m,0.0,1000.0
CHOLK,0.0,860.0376923770059
CHOLPtg,-995.7196064249456,0.0
CHOLPtl,-0.7,0.0
CHOLt4,-1000.0,1000.0
CHOLtg,0.0,995.7196064249456
CHOLtn,-1000.0,1000.0
CHOLtr,0.0,1000.0
CHOLtu,-1000.0,1000.0
CHSTEROLSULT,0.0,1.1019105798194624
CHSTEROLt1,-1000.0,1000.0
CHSTEROLt2,-1000.0,1000.0
CHSTEROLt3,-1000.0,1000.0
CHSTEROLtg,0.0,1.4024316470429519
CHTNASE,0.0,541.7568317629567
CHTNASEe,0.0,333.3333333333333
CITMCOAHm,0.0,1.4024316470430447
CITMCOALm,0.0,1.4024316470430447
CITRtm,-1000.0,1000.0
CITt4_2,-1000.0,1000.0
CITtam,-1000.0,1000.0
CITtbm,0.0,1000.0
CK,0.0,1000.0
CKc,0.0,860.0376923770036
CLFORtex,0.0,1000.0
CLHCO3tex2,0.0,1000.0
CLI2tex,0.0,1000.0
CLOHtex2,0.0,1000.0
CLOXAtex2,0.0,1000.0
CLPNDCOAtx,-5.142249372490824,5.142249372490274
CLPNDCPT1,0.0,5.142249372489911
CLPNDCPT2,0.0,5.142249372489914
CLPNDCRNt,-300.0,300.0
CLPNDt,-5.14224937249088,5.14224937249088
CLS_hs,2.8066338187722977,7.949674662563281
CMPACNAtg,0.0,5.142249372490596
CMPACNAtn,0.0,5.142249372490824
CMPSAS,0.0,5.142249372490824
CMPSASn,0.0,5.142249372490824
CO2ter,-1000.0,-948.5975683529571
CO2tg,-0.13532235190765324,0.0
CO2tm,-1000.0,1000.0
CO2tp,-1000.0,428.57142857142856
COAtg,-1000.0,0.0
COAtl,0.0,1.4024316470428744
COAtm,-1000.0,1000.0
COAtn,-1000.0,1000.0
COAtp,-1000.0,1000.0
COAtr,-1000.0,1000.0
COKECBESr,0.0,700.0
COQ3m,0.0,0.10787935746484366
COQ5m,0.0,0.10787935746484366
COQ6m,0.0,0.10787935746484366
COQ7m,0.0,0.10787935746484366
CORE2GTg,0.0,0.3282286833504854
CORE3GTg,0.0,0.4674772156809892
CORE4GTg,0.0,0.4674772156809891
CORE5GTg,0.0,0.7012158235223751
CORE6GTg,0.0,0.4285207810409115
CORE7GTg,0.0,0.7012158235214837
CORE8GTg,0.0,0.6170699246989124
COt,0.0,1.0
COUCOAFm,0.0,5.14224937249088
COUMARINte,0.0,1000.0
CREATt4_2_r,-1000.0,1000.0
CREATtmdiffir,0.0,1000.0
CRMPte,-1.4024316470429312,2.5
CRNCAR3tp,0.0,1000.0
CRNCARtp,0.0,1000.0
CRNt,-300.0,300.0
CRNtHa,0.0,1000.0
CRNtim,-300.0,300.0
CRNtuNa,0.0,300.0
CRNtx,-600.0,602.5711246862454
CRTNsyn,0.0,1.4024316470429312
CRTSLt,-1000.0,1000.0
CRTSLtm,-1000.0,0.0
CRTSLtr,-1000.0,1000.0
CRTSTRNt,-1000.0,814.0426748117474
CRTSTRNtm,-1000.0,814.0426748117471
CRVNCtr,-1000.0,1000.0
CSAPASEly,0.0,249.92784498744982
CSBPASEly,0.0,199.94227598995994
CSCPASEly,0.0,249.92784498744982
CSDPASEly,0.0,166.61856332496654
CSEPASEly,0.0,142.8159114213999
CSm,0.0,1000.0
CSNAT2m,-600.0,600.0
CSNAT2x,-300.0,302.57112468624524
CSNAT3x,0.0,1000.0
CSNATer,-300.0,300.0
CSNATm,-600.0,600.0
CSNATp,-300.0,1000.0
CSNATr,-1000.0,1000.0
CSNt,0.0,1000.0
CSPG_At,0.0,0.135322351907611
CSPG_Atly,0.0,249.92784498744982
CSPG_Bt,0.0,0.12052146966775457
CSPG_Btly,0.0,199.94227598995982
CSPG_Ct,0.0,0.1353223519076483
CSPG_Ctly,0.0,249.9278449874498
CSPG_Dt,0.0,0.10863907124979644
CSPG_Dtly,0.0,166.61856332496654
CSPG_Et,0.0,0.09888941100943782
CSPG_Etly,0.0,142.81591142139985
CTPtn,0.0,5.142249372490653
CYANt,0.0,1000.0
CYANtm,0.0,1000.0
CYSALANaEx,0.0,1000.0
CYSASNNaEx,0.0,1000.0
CYSGLNNaEx,0.0,1000.0
CYSGLTH,-1000.0,1000.0
CYSGLUexR,-1000.0,1000.0
CYSGLYexR,-1000.0,1000.0
CYSO,0.0,1000.0
CYSSERNaEx,0.0,1000.0
CYSt4,0.0,1000.0
CYSTA,0.0,500.0
CYStec,-1000.0,1000.0
CYSTGLUex,0.0,1000.0
CYSTHRNaEx,0.0,1000.0
CYSTSERex,0.0,1000.0
CYTD,0.0,1000.0
CYTDK1,0.0,1000.0
CYTDK2m,0.0,5.142249372490596
CYTDn,0.0,300.0
CYTDt,-1000.0,1000.0
CYTDt4,0.0,1000.0
CYTDtl,0.0,1.402431647042988
CYTDtm,0.0,5.142249372490927
CYTDtn,0.0,300.0
CYTK10,-1000.0,1000.0
CYTK10n,-1000.0,1000.0
CYTK11,-1000.0,1000.0
CYTK11n,-1000.0,1000.0
CYTK12,-1000.0,1000.0
CYTK12n,-1000.0,1000.0
CYTK13,-1000.0,1000.0
CYTK13n,-1000.0,1000.0
CYTK14,-1000.0,1000.0
CYTK14n,-1000.0,1000.0
CYTK1m,0.0,5.142249372490824
CYTK1n,-1000.0,1000.0
CYTK2n,-1000.0,1000.0
CYTK3,-1000.0,1000.0
CYTK3n,-1000.0,1000.0
CYTK4,-1000.0,1000.0
CYTK4n,-1000.0,1000.0
CYTK5,-1000.0,1000.0
CYTK5n,-1000.0,1000.0
CYTK6,-1000.0,1000.0
CYTK6n,-1000.0,1000.0
CYTK7,-1000.0,1000.0
CYTK7n,-1000.0,1000.0
CYTK8,-1000.0,1000.0
CYTK8n,-1000.0,1000.0
CYTK9,-1000.0,1000.0
CYTK9n,-1000.0,1000.0
D_3AIBt,0.0,1000.0
D3AIBTm,-1000.0,1000.0
DADA,0.0,700.0
DADAe,0.0,700.0
DADNK,0.0,351.17311532479624
DADNt4,-1000.0,1000.0
DAG_HSter,0.0,0.0
DAGK_hs,0.0,860.0376923770048
DAGKn_hs,0.0,935.6694944273298
DAGt,-1000.0,739.8631242152753
DALAOXx,0.0,1000.0
DALAt2r,-1000.0,1000.0
DALAxt,0.0,1000.0
DARGOp,0.0,1000.0
DASCBH,0.0,1.4024316470428886
DASCBR,0.0,1000.0
DASPO1p,0.0,1000.0
DATPtn,8.988688206421468,439.00753439492314
DCIm,-1000.0,0.0
DCK1m,-1000.0,1000.0
DCK1n,-1000.0,1000.0
DCK2n,-1000.0,1000.0
DCSPTN1COAtx,-5.142249372490824,5.142249372490369
DCSPTN1CPT1,0.0,5.142249372490937
DCSPTN1CPT2,0.0,5.142249372490937
DCSPTN1CRNt,-300.0,300.0
DCSPTN1t,-5.142249372490369,5.142249372491278
DCT,0.0,1.0
DCTPtn,-753.8147288587713,1000.0
DCYTD,0.0,1000.0
DCYTDn,0.0,300.0
DCYTt,-1000.0,1000.0
DDPGAm,0.0,1000.0
DEBRISOQUINEt,0.0,1000.0
DECDPtm,0.0,0.10787935746484725
DEDOLP1_L,0.0,0.047998594018276663
DEDOLP2_L,0.0,0.047998594018276663
DEDOLR_L,0.0,0.047998594018276663
DESAT16_2,0.0,500.0
DESAT18_10,0.0,5.142249372490923
DESAT18_3,0.0,500.0
DESAT18_4,0.0,500.0
DESAT18_5,0.0,500.0
DESAT18_6,0.0,300.0
DESAT18_7,0.0,300.0
DESAT18_8,0.0,300.0
DESAT18_9,0.0,800.0
DESAT20_1,0.0,5.14224937249071
DESAT20_2,0.0,5.142249372490994
DESAT22_1p,0.0,5.142249372491108
DESAT22_2p,0.0,5.142249372491278
DESAT24_1,0.0,5.142249372501283
DGAT,0.0,5.14224937249071
