,minimum,maximum
4HDEBRISOQUINEte,-1000.0,0.0
4HGLSDm,0.0,1000.0
4HOXPACDOX_NADP_,-1000.0,1000.0
4MOPt2im,0.0,1000.0
4MPTNLte,0.0,532.7499999999994
4MPTNLtm,-532.7499999999994,0.0
4MTOLBUTAMIDEte,-500.0,0.0
4NPHSFte,-1.0714285714281573,0.0
4NPHSULT,0.0,1.0714285714281573
4NPHte,0.0,1000.0
4PYRDX,0.0,1.3636363636358058
5ADTSTSTERONEGLCte,0.0,1.3636363636358055
5ADTSTSTERONEGLCtr,-1.363636363636033,0.0
5ADTSTSTERONESte,-1000.0,1000.0
5ADTSTSTERONESULT,0.0,1.0714285714283278
5ADTSTSTERONEte,-1000.0,1000.0
5ADTSTSTERONEtr,-1.3636363636358055,1000.0
5AOPtm,-1.3636363636358055,1000.0
5DHFtl,0.0,1.362274089546304
5FTHFt2,0.0,0.0
5HLTDL,0.0,1000.0
5HOMEPRAZOLEte,-1000.0,0.0
5HOXINDACTO2OX,0.0,1000.0
5HOXINOXDA,0.0,1000.0
5HTRPVESSEC,0.0,1.3636363636355782
5MTHFt,-1000.0,1000.0
5MTHFt2,0.0,0.0
5THFtl,0.0,1.3636363636357487
5THFtm,0.0,1.362274089546247
6DHFtl,0.0,0.6816477698752124
6DHFtm,0.0,0.6814774430963553
6HTSTSTERONEte,0.0,1000.0
6HTSTSTERONEtr,-1000.0,0.0
6THFtl,0.0,0.6818181818179029
6THFtm,0.0,0.6814774430962416
7DHCHSTEROLtr,-1000.0,1000.0
7DHFtl,0.0,0.45446970959365274
7DHFtm,0.0,0.45439398988195023
7THFtl,0.0,0.4545454545452543
7THFtm,0.0,0.45439398988195023
A_MANASEly,0.0,333.3333333333333
A4GALTc,0.0,4.999999999998181
A4GALTg,0.0,0.5999999999997527
A4GNT1g,0.0,0.4166666666665009
A4GNT2g,0.0,0.3191489361699382
AACTOOR,0.0,1000.0
AACTtm,0.0,1000.0
AASAD3m,0.0,1000.0
AATAi,-1000.0,1000.0
ABO1g,0.0,0.35714285714271377
ABO2g,0.0,0.33333333333318294
ABO3g,0.0,0.3571428571427049
ABO4g,0.0,0.22388059701482454
ABO5g,0.0,0.22388059701483373
ABO6g,0.0,0.16304347826080284
ABO7g,0.0,0.16304347826080284
ABO8g,0.0,0.22388059701483382
ABO9g,0.0,0.13761467889924006
ABTArm,-1000.0,1000.0
ABTD,-1000.0,1000.0
ABTti,0.0,1000.0
ABUTt2rL,0.0,0.0
ABUTt4_2_r,-1000.0,1000.0
ACACT10m,-1000.0,1000.0
ACACT1rm,0.0,0.0
ACACT1x,0.0,1000.0
ACACt2m,-250.0,250.0
ACACT4p,0.0,354.16666666666663
ACACT5p,0.0,354.16666666666663
ACACT6p,0.0,354.16666666666663
ACACT7p,0.0,354.16666666666663
ACACT8p,0.0,0.0
ACACT9p,0.0,0.0
ACACtx,-1000.0,0.0
ACALDtm,-1000.0,0.0
ACALDtr,0.0,532.7499999999993
ACALDtx,0.0,62.5
ACCOACm,0.0,1.3636363636357771
ACCOAgt,0.0,1000.0
ACCOALm,0.0,4.999999999997726
ACCOAtn,-1000.0,1000.0
ACCOAtr,0.0,0.0
ACETONEt2,-250.0,1000.0
ACETONEt2m,-250.0,250.0
ACGAGBSIDEtg,-0.41666666666649615,0.0
ACGAGBSIDEtl,0.0,0.41666666666649615
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,-0.22388059701483373,0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,0.0,0.22388059701484764
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,-0.1630434782607999,0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.1630434782607999
ACGALK,0.0,4.999999999997726
ACGALK2,0.0,4.999999999997726
ACGALtlg,-0.5999999999997544,0.0
ACGALtly,0.0,1000.0
ACGAM6PSi,0.0,1000.0
ACGAMK,0.0,897.5158101642228
ACGAMPM,0.0,4.999999999985448
ACGAMtly,0.0,1000.0
ACGBGBSIDEtg,-0.599999999999774,0.0
ACGBGBSIDEtl,0.0,0.5999999999997527
ACGPID,0.0,0.0
ACGSm,0.0,1000.0
ACHEe,0.0,1000.0
ACHtn,-1000.0,1000.0
ACHVESSEC,0.0,1.3636363636358055
ACITL,0.0,1.3636363636358055
ACN13ACNGALGBSIDEte,0.0,0.3333333333331969
ACN13ACNGALGBSIDEtg,-0.3333333333332007,0.0
ACN23ACNGALGBSIDEte,0.0,0.3333333333331969
ACN23ACNGALGBSIDEtg,-0.3333333333332007,0.0
ACNACNGAL14ACGLCGALGLUSIDEte,-1.6666666666659844,0.0
ACNACNGAL14ACGLCGALGLUSIDEtg,0.0,0.4838709677417228
ACNACNGALGBSIDEte,0.0,0.3333333333331865
ACNACNGALGBSIDEtg,-0.333333333333087,0.0
ACNAM9PL,0.0,0.6818181818179312
ACNAM9PL2,0.0,0.681818181817917
ACNAMlt,-1000.0,0.0
ACNAMPH,0.0,0.6818181818177891
ACNAMtn,0.0,4.999999999997563
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,-1.6666666666659844,0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.2830188679244125
ACNMLr,-1000.0,897.5158101642347
ACOAD10m,0.0,500.0
ACOAD1fm,0.0,0.0
ACOAD8m,0.0,1000.0
ACOAD9m,0.0,1000.0
ACOAHi,0.0,1000.0
ACOAO7p,0.0,0.0
ACODA,0.0,1000.0
ACONTm,-1000.0,1000.0
ACOX22x,0.0,0.0
ACOX2x,0.0,0.0
ACP1_FMN_,0.0,1.3636363636358126
ACRNtm,0.0,0.0
ACS2,0.0,4.999999999998032
ACSm,0.0,4.999999999998067
ACSRTNMT,0.0,1000.0
ACt2m,-1000.0,4.999999999997954
ACt2r,-1000.0,1000.0
ACtg,-0.19607843137246875,0.0
ACTLMO,0.0,1000.0
ACTNMO,0.0,1000.0
ADA,1.0,1.0
ADAe,0.0,1000.0
ADCim,0.0,1000.0
ADEt,-1000.0,1000.0
ADK1m,-1000.0,1000.0
ADK3,-1000.0,732.0301897941135
ADK3m,-1000.0,1000.0
ADKd,-1000.0,1000.0
ADMDC,0.0,1000.0
ADNCYC,0.0,4.999999999997954
ADNK1m,0.0,640.8042013310227
ADNt,-1000.0,1000.0
ADNt4,0.0,1000.0
ADNtl,0.0,1.3636363636358624
ADNtm,-1.3636363636359141,640.8042013310222
ADPMAN,0.0,707.5188686213212
ADPRIBt,0.0,610.0251581617549
ADPtx,-1000.0,1000.0
ADRNCOAtx,0.0,1.3636363636358055
ADRNCPT1,0.0,1.3636363636358055
ADRNCPT2,0.0,1.3636363636358055
ADRNCRNt,0.0,0.0
ADRNLPVESSEC,0.0,1.3636363636358055
ADRNt,-1000.0,1000.0
ADSK,0.0,1.3636363636358055
ADSL1,0.0,1.363636363636033
ADSL2,0.0,0.3409090909089514
AFLATOXINte,0.0,1000.0
AG13T16g,0.0,0.08287292817676545
AG13T17g,0.0,0.08287292817676545
AG13T18g,0.0,0.08287292817676545
AG13T1g,0.0,0.08823529411748154
AG13T2g,0.0,0.08823529411761495
AG13T3g,0.0,0.08823529411761495
AGMTm,0.0,1000.0
AGPAT1,0.0,1.5078740157480315
AGTim,0.0,1000.0
AGTix,0.0,1000.0
AHANDROSTANGLCte,0.0,1.3636363636358055
AHANDROSTANGLCtr,-1.363636363636033,0.0
AHCYStr,-1000.0,1000.0
AHEXASE2ly,0.0,333.3333333333333
AHEXASEly,0.0,250.24999999999983
AIRCr,0.0,0.34090909090889454
AKGDm,0.0,1000.0
AKGMALtm,-1000.0,1000.0
AKGt4_3,-1000.0,1000.0
AKGtp,-1000.0,1000.0
AKR1C1,0.0,1.0
AKR1C41,0.0,1000.0
AKR1C42,0.0,1000.0
AKR1D,0.0,1000.0
AKR1D2,0.0,1000.0
ALAASNNaEx,0.0,1000.0
ALACYSNaEx,0.0,1000.0
ALADGLNexR,-1000.0,1000.0
ALADGLYexR,-1000.0,1000.0
ALAGLNexR,-1000.0,1000.0
ALAGLNNaEx,0.0,1000.0
ALAGLYexR,-1000.0,1000.0
ALASERNaEx,0.0,1000.0
ALASm,0.0,1000.0
ALAt4,0.0,1000.0
ALATA_L,-500.0,500.0
ALATHRNaEx,0.0,1000.0
ALAtN1,-1000.0,1000.0
ALCD21_D,0.0,1000.0
ALCD21_L,0.0,1000.0
ALCD22_D,0.0,1000.0
ALCD22_L,0.0,1000.0
ALCD2if,0.0,1000.0
ALCD2yf,0.0,1000.0
ALDD20x,0.0,1000.0
ALDD20xm,0.0,1000.0
ALDD21,0.0,0.0
ALDD2xm,0.0,1000.0
ALDD2y,0.0,1000.0
ALDSTRNte,0.0,532.7499999999994
ALDSTRNtm,-532.7499999999994,0.0
ALOX12,0.0,1.0
ALOX15,0.0,2.5
ALOX5,0.0,1.0
ALOX52,0.0,1000.0
ALR2,0.0,1000.0
ALR3,0.0,1000.0
AMACR2p,0.0,0.0
AMACRp,0.0,0.0
AMCOXO,0.0,1000.0
AMETr,-1000.0,1000.0
AMETt2m,-1000.0,1000.0
AMPDA,267.9698102058869,1000.0
AMPTASECGe,0.0,1000.0
AMPtp,-1000.0,1000.0
AMY1e,0.0,1000.0
AMY2e,0.0,1000.0
ANDRSTRNGLCte,0.0,1.3636363636358624
ANDRSTRNGLCtr,-1.363636363636033,0.0
ANDRSTRNte,-1000.0,1000.0
ANDRSTRNtr,-1.3636363636358055,1000.0
ANTIPYRENEte,0.0,1000.0
AOBUTDsm,0.0,1000.0
APAT2rm,-1000.0,1000.0
APNNOXte,-1000.0,0.0
APOCF,0.0,4.999999999998067
APOCFm,0.0,4.999999999997954
APOC_LYS_BTNP,0.0,4.999999999998067
APOC_LYS_BTNPm,0.0,4.999999999997954
APPNNte,0.0,1000.0
APRTO2,0.0,1000.0
AQCOBALt,0.0,1000.0
ARAB_Lt,0.0,1000.0
ARABR,0.0,1000.0
ARACHCOAtx,-531.9318181818179,1000.0
ARACHCPT1,-1000.0,1000.0
ARACHCPT2,-1000.0,1000.0
ARACHCRNt,0.0,0.0
ARACHDCOAtx,-1.3636363636357771,750.0
ARACHDt2,-1000.0,1000.0
ARACHDtr,-1000.0,1000.0
ARACHt,-1000.0,1000.0
ARGDCm,0.0,1000.0
ARGLYSex,0.0,1000.0
ARGNm,0.0,1000.0
ARGSS,0.0,0.0
ARGt4,0.0,1000.0
ARGtm,-1000.0,1000.0
ARSA,0.0,1.0
ARTCOAL1,0.0,4.999999999997897
ARTCOAL2,0.0,4.999999999997897
ARTCOAL3,0.0,5.000000000011823
R_group_phosphotase_1,0.0,4.999999999997897
R_group_phosphotase_2,0.0,4.999999999997897
R_group_phosphotase_3,0.0,4.999999999997897
ARTFR208,0.0,1.0714285714282301
ARTPLM3,0.0,4.999999999997897
ARTPLM3m,0.0,0.0
ASAH1,1.0,1.0
ASCBOX,0.0,510.0
ASCBt,-1000.0,1000.0
ASCBt4,-1000.0,1000.0
ASNALANaEx,0.0,1000.0
ASNCYSNaEx,0.0,1000.0
ASNGLNNaEx,0.0,1000.0
ASNNm,0.0,1000.0
ASNS1,0.0,4.999999999997726
ASNSERNaEx,0.0,1000.0
ASNt4,0.0,1000.0
ASNTHRNaEx,0.0,1000.0
ASNtm,0.0,1000.0
ASNtN1,-1000.0,1000.0
ASPCTr,-1000.0,501.36363636363586
ASPDt6,0.0,1000.0
ASPDxt,-1000.0,0.0
ASPGLUm,0.0,1000.0
ASPNATm,0.0,1000.0
ASPt6,0.0,1000.0
ASPTAm,-1000.0,1000.0
ATP1ter,0.0,0.9090909090904233
ATP2ter,0.0,1.7647058823522457
ATPasel,0.0,1.3636363636358055
ATPH1e,0.0,573.2757118498962
ATPH2e,0.0,1000.0
ATPtm,0.0,1000.0
ATPtn,0.0,1000.0
ATPtx,-1000.0,1000.0
AVITE2t,0.0,1000.0
B_MANNASEly,0.0,333.3333333333333
B3GALT3g,0.0,0.6000000000003638
B3GALT41g,0.0,0.4838709677414954
B3GALT42g,0.0,0.8823529411760092
B3GALT43g,0.0,0.48387096774297333
B3GALT44g,0.0,0.44117647058805476
B3GALT5g,0.0,0.3571428571427191
B3GALTg,0.0,0.4838709677417512
B3GNT11g,0.0,0.28301886792440323
B3GNT12g,0.0,0.1785714285713555
B3GNT310g,0.0,0.5357142857146755
B3GNT311g,0.0,0.22388059701461316
B3GNT312g,0.0,0.28301886792360165
B3GNT313g,0.0,0.1630434782609882
B3GNT314g,0.0,0.13761467889912637
B3GNT315g,0.0,0.1785714285715585
B3GNT31g,0.0,0.2678571428570109
B3GNT32g,0.0,0.2678571428570322
B3GNT33g,0.0,0.2678571428570322
B3GNT34g,0.0,0.23437499999990408
B3GNT35g,0.0,0.23437499999990408
B3GNT36g,0.0,0.6000000000003638
B3GNT37g,0.0,0.4838709677424049
B3GNT39g,0.0,1.0714285714282425
B3GNT51g,0.0,0.5357142857146755
BAAT1x,0.0,1000.0
BAAT2x,0.0,1000.0
BAAT3x,0.0,0.0
BAAT4x,0.0,1000.0
BACCL,0.0,4.999999999997954
BACCLm,0.0,4.999999999997954
BALAtmr,-1000.0,1000.0
BALAVECSEC,0.0,1.3636363636358058
BAMPPALDOX,0.0,1000.0
BBHOX,0.0,1000.0
BCDO,0.0,0.0
BDHm,-1000.0,1000.0
BETALDHxm,0.0,1000.0
BHBt,-1000.0,1000.0
BHBtm,-1000.0,1000.0
BHMT,0.0,2.5
BILDGLCURt,-1000.0,1000.0
BILDGLCURte,0.0,1.3636363636358058
BILDGLCURtr,-500.45454545454527,0.909090909090537
BILGLCURt,-1000.0,1000.0
BILGLCURte,0.0,1.3636363636356508
BILGLCURtr,-0.9090909090904233,1000.0
BILIRED,0.0,1000.0
BILIRUBt2,-1000.0,1000.0
BILIRUBtr,-1000.0,0.9090909090906507
BIOCYTtn,0.0,4.999999999998181
BMTer_U,0.0,0.0
BPNT2,0.0,1.3636363636359192
BTND1,0.0,4.999999999997982
BTND1n,0.0,5.000000000010004
BTNDe,0.0,1000.0
BTNDm,0.0,4.9999999999980105
BTNPL,0.0,4.999999999998408
BTNPLm,0.0,4.9999999999980105
BTNt2,-250.0,250.0
BTNt2m,0.0,250.0
BTNt3i,0.0,1.3636363636357771
BTNt4i,0.0,1000.0
BTNtn,-4.999999999997499,1000.0
BUP2,0.0,1000.0
BUTt2m,0.0,4.999999999997954
BVITEt,0.0,1000.0
BZt,-1000.0,4.999999999998295
BZtr,-1000.0,0.0
C14STRr,0.0,0.1578947368420449
C160CPT1,-1000.0,1000.0
C160CPT2,0.0,0.0
C160CRNt,0.0,0.0
C161CPT1,-1000.0,1000.0
C161CPT12,-354.16666666666663,4.999999999997954
C161CPT2,-1000.0,1000.0
C161CPT22,-1000.0,1000.0
C161CRN2t,0.0,0.0
C161CRNt,0.0,0.0
C180CPT1,-1000.0,1000.0
C180CPT2,-1000.0,1000.0
C180CRNt,0.0,0.0
C181CPT1,-1000.0,1000.0
C181CPT2,-262.6190476190473,0.0
C181CRNt,0.0,0.0
C204CPT1,-751.7647058823524,4.999999999998069
C204CPT2,-1.3636363636357438,4.999999999998064
C204CRNt,0.0,0.0
C226COAtx,-1.3636363636358058,1.3636363636358058
C226CPT1,0.0,1.3636363636358058
C226CPT2,0.0,1.3636363636358058
C226CRNt,-1000.0,1000.0
C3STDH1Pr,0.0,0.1578947368420458
C3STDH1r,0.0,0.15789473684196764
C3STKR2r,0.0,0.0
C4STMO1r,0.0,0.15789473684196764
C4STMO2Pr,0.0,0.0
C4STMO2r,0.0,0.0
CAATPS,0.0,1.3636363636358624
CAROtr,0.0,0.0
CARVEOLte,-1000.0,0.0
CAT2p,0.0,62.5
CAt7r,-1000.0,1000.0
CATm,0.0,62.5
CATp,0.0,62.5
CBL2OR,0.0,500.0
CBL2tm,0.0,1000.0
CBPPer,498.6363636363642,500.0
CBPSam,0.0,0.0
CBPter,498.6363636363641,500.0
CBR2,0.0,1000.0
CDIPTr,-9.058627519650116,-2.6949911560163864
CDPDAGtm,-4.999999999997954,0.0
CDS,0.0,4.9999999999979545
CDSm,0.0,4.999999999998067
CEPTC,0.0,4.999999999997954
CEPTE,0.0,4.999999999997954
CERK,0.0,2.5
CERT1gt,4.041826673022012,1000.0
CERT1rt,0.0,995.0248399936444
CERT2gt,-1.3636363636357487,1000.0
CERT2rt,-1.0,4.999999999997613
CGLYt3_2_,0.0,1000.0
CH25H,0.0,1.0
CHAT,-0.9988584474885845,1.6428571428571428
CHATn,-1000.0,1000.0
CHLP,0.0,1.3636363636359192
CHLPCTD,0.0,4.999999999998408
CHLtm,-666.6666666666666,1000.0
CHOLATEt,-1000.0,1000.0
CHOLATEt2,0.0,1000.0
CHOLATEt3,0.0,1.3636363636358624
CHOLD2m,0.0,1000.0
CHOLK,0.0,1000.0
CHOLPtg,-995.958173326978,0.0
CHOLPtl,-1.0,0.0
CHOLt4,-1000.0,1000.0
CHOLtg,0.0,995.9581733269777
CHOLtn,-1000.0,1000.0
CHOLtr,0.0,1000.0
CHOLtu,-1000.0,1000.0
CHSTEROLSULT,0.0,1.0714285714279868
CHSTEROLt1,-1000.0,1000.0
CHSTEROLt2,-1000.0,1000.0
CHSTEROLt3,-1000.0,1000.0
CHSTEROLtg,0.0,0.0
CHTNASE,0.0,632.5052700547449
CHTNASEe,0.0,333.3333333333333
CITMCOAHm,0.0,1.3636363636358058
CITMCOALm,0.0,1.3636363636358058
CITRtm,-1000.0,1000.0
CITt4_2,-1000.0,1000.0
CITtam,-1000.0,1000.0
CITtbm,0.0,1000.0
CK,0.0,1000.0
CKc,0.0,1000.0
CLFORtex,0.0,1000.0
CLHCO3tex2,0.0,1000.0
CLI2tex,0.0,1000.0
CLOHtex2,0.0,1000.0
CLOXAtex2,0.0,1000.0
CLPNDCOAtx,0.0,1.3636363636358058
CLPNDCPT1,0.0,0.5999999999997545
CLPNDCPT2,0.0,0.5999999999997545
CLPNDCRNt,0.0,0.0
CLPNDt,-0.5999999999997545,0.0
CLS_hs,2.694991156016642,7.695760732944406
CMPACNAtg,0.0,4.999999999997982
CMPACNAtn,0.0,4.999999999998096
CMPSAS,0.0,5.0000000000027285
CMPSASn,0.0,4.999999999998096
CO2ter,-1000.0,-498.63636363636414
CO2tg,-0.13157894736835507,0.0
CO2tm,-1000.0,1000.0
CO2tp,-1000.0,0.0
COAtg,-1000.0,0.0
COAtl,0.0,1.3636363636357487
COAtm,-1000.0,1000.0
COAtn,-1000.0,1000.0
COAtp,-1000.0,1000.0
COAtr,-1000.0,751.7647058823522
COKECBESr,0.0,1000.0
COQ3m,0.0,0.10489510489506437
COQ5m,0.0,0.10489510489506437
COQ6m,0.0,0.10489510489506437
COQ7m,0.0,0.10489510489506437
CORE2GTg,0.0,0.3191489361700661
CORE3GTg,0.0,0.4545454545458369
CORE4GTg,0.0,0.4545454545452614
CORE5GTg,0.0,0.6818181818180165
CORE6GTg,0.0,0.41666666666647956
CORE7GTg,0.0,0.6818181818180165
CORE8GTg,0.0,0.5999999999997385
COt,0.0,0.0
COUCOAFm,0.0,4.99999999999784
COUMARINte,0.0,1000.0
CREATt4_2_r,-1000.0,1000.0
CREATtmdiffir,0.0,1000.0
CRMPte,-1.3636363636357487,2.5
CRNCAR3tp,0.0,1000.0
CRNCARtp,0.0,1000.0
CRNt,0.0,0.0
CRNtHa,0.0,1000.0
CRNtim,0.0,0.0
CRNtuNa,0.0,0.0
CRNtx,0.0,2.499999999998863
CRTNsyn,0.0,1.3636363636358055
CRTSLt,-1000.0,1000.0
CRTSLtm,-1000.0,0.0
CRTSLtr,-1000.0,1000.0
CRTSTRNt,-1000.0,532.7499999999994
CRTSTRNtm,-1000.0,532.7499999999994
CRVNCtr,-1000.0,1000.0
CSAPASEly,0.0,249.84999999999994
CSBPASEly,0.0,199.88000000000008
CSCPASEly,0.0,249.84999999999994
CSDPASEly,0.0,166.56666666666663
CSEPASEly,0.0,142.7714285714287
CSm,0.0,1000.0
CSNAT2m,0.0,0.0
CSNAT2x,0.0,2.499999999998863
CSNAT3x,0.0,1000.0
CSNATer,0.0,0.0
CSNATm,0.0,0.0
CSNATp,0.0,1000.0
CSNATr,-1000.0,1000.0
CSNt,0.0,1000.0
CSPG_At,0.0,0.1315789473683672
CSPG_Atly,0.0,249.8499999999999
CSPG_Bt,0.0,0.11718749999998934
CSPG_Btly,0.0,199.88
CSPG_Ct,0.0,0.13157894736837317
CSPG_Ctly,0.0,249.8499999999999
CSPG_Dt,0.0,0.10563380281682988
CSPG_Dtly,0.0,166.5666666666666
CSPG_Et,0.0,0.09615384615372591
CSPG_Etly,0.0,142.77142857142854
CTPtn,0.0,4.99999999999784
CYANt,0.0,1000.0
CYANtm,0.0,1000.0
CYSALANaEx,0.0,1000.0
CYSASNNaEx,0.0,1000.0
CYSGLNNaEx,0.0,1000.0
CYSGLTH,-1000.0,1000.0
CYSGLUexR,-1000.0,1000.0
CYSGLYexR,-1000.0,1000.0
CYSO,0.0,1000.0
CYSSERNaEx,0.0,1000.0
CYSt4,0.0,1000.0
CYSTA,0.0,500.0
CYStec,-1000.0,1000.0
CYSTGLUex,0.0,1000.0
CYSTHRNaEx,0.0,1000.0
CYSTSERex,0.0,1000.0
CYTD,0.0,1000.0
CYTDK1,0.0,1000.0
CYTDK2m,0.0,4.999999999997954
CYTDn,0.0,0.0
CYTDt,-1000.0,1000.0
CYTDt4,0.0,1000.0
CYTDtl,0.0,1.3636363636357487
CYTDtm,0.0,4.999999999997726
CYTDtn,0.0,0.0
CYTK10,-1000.0,1000.0
CYTK10n,-1000.0,1000.0
CYTK11,-1000.0,1000.0
CYTK11n,-1000.0,1000.0
CYTK12,-1000.0,1000.0
CYTK12n,-1000.0,1000.0
CYTK13,-1000.0,1000.0
CYTK13n,-1000.0,1000.0
CYTK14,-1000.0,1000.0
CYTK14n,-1000.0,1000.0
CYTK1m,0.0,4.999999999998409
CYTK1n,-1000.0,1000.0
CYTK2n,-1000.0,1000.0
CYTK3,-1000.0,1000.0
CYTK3n,-1000.0,1000.0
CYTK4,-1000.0,1000.0
CYTK4n,-1000.0,1000.0
CYTK5,-1000.0,1000.0
CYTK5n,-1000.0,1000.0
CYTK6,-1000.0,1000.0
CYTK6n,-1000.0,1000.0
CYTK7,-1000.0,1000.0
CYTK7n,-1000.0,1000.0
CYTK8,-1000.0,1000.0
CYTK8n,-1000.0,1000.0
CYTK9,-1000.0,1000.0
CYTK9n,-1000.0,1000.0
D_3AIBt,0.0,1000.0
D3AIBTm,-1000.0,1000.0
DADA,0.0,1000.0
DADAe,0.0,1000.0
DADNK,0.0,457.51886862132085
DADNt4,-1000.0,1000.0
DAG_HSter,0.0,0.0
DAGK_hs,0.0,1000.0
DAGKn_hs,0.0,1000.0
DAGt,-1000.0,650.0727829948818
DALAOXx,0.0,1000.0
DALAt2r,-1000.0,1000.0
DALAxt,0.0,1000.0
DARGOp,0.0,1000.0
DASCBH,0.0,1.3636363636357438
DASCBR,0.0,1000.0
DASPO1p,0.0,1000.0
DATPtn,8.701584183370821,581.9772960332673
DCIm,-1000.0,0.0
DCK1m,-1000.0,1000.0
DCK1n,-1000.0,1000.0
DCK2n,-1000.0,1000.0
DCSPTN1COAtx,-1.3636363636358055,1.071428571428133
DCSPTN1CPT1,0.0,1.071428571428133
DCSPTN1CPT2,0.0,1.071428571428133
DCSPTN1CRNt,0.0,0.0
DCSPTN1t,-1.0714285714281817,0.0
DCT,0.0,1.0
DCTPtn,-620.6620374144868,1000.0
DCYTD,0.0,1000.0
DCYTDn,0.0,0.0
DCYTt,-1000.0,1000.0
DDPGAm,0.0,1000.0
DEBRISOQUINEt,0.0,1000.0
DECDPtm,0.0,0.10489510489506199
DEDOLP1_L,0.0,0.04667081518355243
DEDOLP2_L,0.0,0.046670815183558645
DEDOLR_L,0.0,0.046670815183552775
DESAT16_2,0.0,500.0
DESAT18_10,0.0,0.0
DESAT18_3,0.0,500.0
DESAT18_4,0.0,0.0
DESAT18_5,0.0,500.0
DESAT18_6,0.0,0.0
DESAT18_7,0.0,0.0
DESAT18_8,0.0,0.0
DESAT18_9,0.0,500.0
DESAT20_1,0.0,0.0
DESAT20_2,0.0,0.0
DESAT22_1p,0.0,1.0714285714280842
DESAT22_2p,0.0,1.3636363636358673
DESAT24_1,0.0,0.0
DGAT,0.0,4.999999999997954
DGCHOLte,-1000.0,1000.0
DGCHOLtx,0.0,1000.0
DGK2m,-866.3942117032649,1000.0
DGNSKm,0.0,1000.0
DGSNt,-1000.0,1000.0
DGSNtm,0.0,1000.0
