,minimum,maximum
3SPYRSPm,0.0,1000.0
41R1H2MAE12BOOX,0.0,1000.0
41R2A1H12BOOX,0.0,1000.0
42A12BOOX,0.0,1000.0
4ABUTtm,-1000.0,1000.0
4HBZCOAFm,0.0,5.137832078303063
4HBZFm,0.0,5.137832078303063
4HDEBRISOQUINEte,-1000.0,0.0
4HGLSDm,0.0,400.0
4HOXPACDOX_NADP_,-1000.0,1000.0
4MOPt2im,0.0,1000.0
4MPTNLte,0.0,1000.0
4MPTNLtm,-1000.0,0.0
4MTOLBUTAMIDEte,-500.0,0.0
4NPHSFte,-1.100964016779244,0.0
4NPHSULT,0.0,1.100964016779244
4NPHte,0.0,1000.0
4PYRDX,0.0,1.4012269304491838
5ADTSTSTERONEGLCte,0.0,1.4012269304457732
5ADTSTSTERONEGLCtr,-1.4012269304457732,0.0
5ADTSTSTERONESte,-1000.0,1000.0
5ADTSTSTERONESULT,0.0,1.1009640167791872
5ADTSTSTERONEte,-1000.0,1000.0
5ADTSTSTERONEtr,-1.40122693044916,1000.0
5AOPtm,44.86216792169671,1000.0
5DHFtl,0.0,1.3998271033427443
5FTHFt2,0.0,600.0
5HLTDL,0.0,1000.0
5HOMEPRAZOLEte,-1000.0,0.0
5HOXINDACTO2OX,0.0,1000.0
5HOXINOXDA,0.0,1000.0
5HTRPVESSEC,0.0,1.4012269304463107
5MTHFt,-1000.0,1000.0
5MTHFt2,-600.0,600.0
5THFtl,0.0,1.401226930446104
5THFtm,0.0,1.3998271033427612
6DHFtl,0.0,0.7004383556326275
6DHFtm,0.0,0.7002633335563928
6HTSTSTERONEte,0.0,400.0
6HTSTSTERONEtr,-400.0,0.0
6THFtl,0.0,0.7006134652231527
6THFtm,0.0,0.700263333556336
7DHCHSTEROLtr,-1000.0,1000.0
7DHFtl,0.0,0.4669978105136156
7DHFtm,0.0,0.4669200034809569
7THFtl,0.0,0.46707564348218256
7THFtm,0.0,0.466920003480908
A_MANASEly,0.0,315.5027339856415
A4GALTc,0.0,5.137832078303205
A4GALTg,0.0,0.6165398493963679
A4GNT1g,0.0,0.4281526731919243
A4GNT2g,0.0,0.32794672840265093
AACTOOR,0.0,1000.0
AACTtm,0.0,1000.0
AASAD3m,0.0,1000.0
AATAi,-1000.0,1000.0
ABO1g,0.0,0.3669880055930759
ABO2g,0.0,0.3425221385535376
ABO3g,0.0,0.366988005593076
ABO4g,0.0,0.23005218261058494
ABO5g,0.0,0.23005218261058497
ABO6g,0.0,0.16753800255336074
ABO7g,0.0,0.16753800255336074
ABO8g,0.0,0.23005218261058494
ABO9g,0.0,0.14140822233861644
ABTArm,-1000.0,1000.0
ABTD,-1000.0,1000.0
ABTti,0.0,1000.0
ABUTt2rL,0.0,0.0
ABUTt4_2_r,-1000.0,1000.0
ACACT10m,-1000.0,1000.0
ACACT1rm,0.0,1000.0
ACACT1x,0.0,400.0
ACACt2m,-550.0,550.0
ACACT4p,0.0,697.5459440261008
ACACT5p,0.0,695.8333333333333
ACACT6p,0.0,695.8333333333333
ACACT7p,0.0,695.8333333333333
ACACT8p,0.0,600.0
ACACT9p,0.0,5.137832078302694
ACACtx,-1000.0,0.0
ACALDtm,-1000.0,0.0
ACALDtr,0.0,1000.0
ACALDtx,0.0,587.4999999999999
ACCOACm,0.0,1.401226930446029
ACCOAgt,0.0,1000.0
ACCOALm,0.0,5.137832078302381
ACCOAtn,-1000.0,1000.0
ACCOAtr,-600.0,600.0
ACETONEt2,-550.0,1000.0
ACETONEt2m,-550.0,550.0
ACGAGBSIDEtg,-0.4281526731919456,0.0
ACGAGBSIDEtl,0.0,0.4281526731919456
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,-0.23005218261058147,0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,0.0,0.23005218261057436
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,-0.16753800255336948,0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.16753800255336948
ACGALK,0.0,5.137832078302154
ACGALK2,0.0,5.137832078302154
ACGALtlg,-0.6165398493962755,0.0
ACGALtly,0.0,1000.0
ACGAM6PSi,0.0,1000.0
ACGAMK,0.0,577.5136699282036
ACGAMPM,0.0,5.137832078302949
ACGAMtly,0.0,1000.0
ACGBGBSIDEtg,-0.6165398493963403,0.0
ACGBGBSIDEtl,0.0,0.6165398493963403
ACGPID,0.0,0.0
ACGSm,0.0,1000.0
ACHEe,0.0,400.0
ACHtn,-1000.0,1000.0
ACHVESSEC,0.0,1.4012269304461762
ACITL,0.0,1.401226930446228
ACN13ACNGALGBSIDEte,0.0,0.34252213855352237
ACN13ACNGALGBSIDEtg,-0.34252213855342006,0.0
ACN23ACNGALGBSIDEte,0.0,0.34252213855352237
ACN23ACNGALGBSIDEtg,-0.34252213855342006,0.0
ACNACNGAL14ACGLCGALGLUSIDEte,-1.712610692767953,0.0
ACNACNGAL14ACGLCGALGLUSIDEtg,0.0,0.49720955596487926
ACNACNGALGBSIDEte,0.0,0.34252213855352237
ACNACNGALGBSIDEtg,-0.34252213855342006,0.0
ACNAM9PL,0.0,0.7006134652230881
ACNAM9PL2,0.0,0.700613465223114
ACNAMlt,-1000.0,0.0
ACNAMPH,0.0,0.7006134652231036
ACNAMtn,0.0,5.137832078302722
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,-1.7126106927676688,0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.29082068367751907
ACNMLr,-1000.0,577.5136699282074
ACOAD10m,0.0,1000.0
ACOAD1fm,0.0,1000.0
ACOAD8m,0.0,1000.0
ACOAD9m,0.0,1000.0
ACOAHi,0.0,1000.0
ACOAO7p,0.0,600.0
ACODA,0.0,1000.0
ACONTm,-1000.0,1000.0
ACOX22x,0.0,600.0
ACOX2x,0.0,5.137832078302608
ACP1_FMN_,0.0,1.4012269304464553
ACRNtm,-600.0,600.0
ACS2,0.0,5.13783207830105
ACSm,0.0,5.137832078302377
ACSRTNMT,0.0,1000.0
ACt2m,-1000.0,5.137832078302381
ACt2r,-1000.0,1000.0
ACtg,-0.2014836109141811,0.0
ACTLMO,0.0,1000.0
ACTNMO,0.0,1000.0
ADA,0.4,0.4
ADAe,0.0,400.0
ADCim,0.0,1000.0
ADEt,-1000.0,1000.0
ADK1m,-1000.0,1000.0
ADK3,-1000.0,524.8666157567259
ADK3m,-1000.0,1000.0
ADKd,-1000.0,1000.0
ADMDC,0.0,1000.0
ADNCYC,0.0,5.137832078302267
ADNK1m,0.0,401.4012269304461
ADNt,-1000.0,1000.0
ADNt4,0.0,1000.0
ADNtl,0.0,1.401226930446171
ADNtm,-1.401226930446228,400.0
ADPMAN,0.0,450.5506334242014
ADPRIBt,0.0,378.0416348479509
ADPtx,-1000.0,1000.0
ADRNCOAtx,-5.137832078302665,5.137832078302837
ADRNCPT1,0.0,5.137832078303291
ADRNCPT2,0.0,5.137832078303291
ADRNCRNt,-600.0,600.0
ADRNLPVESSEC,0.0,1.4012269304460936
ADRNt,-1000.0,1000.0
ADSK,0.0,1.4012269304462177
ADSL1,0.0,1.4012269304466827
ADSL2,0.0,0.3503067326115234
AFLATOXINte,0.0,1000.0
AG13T16g,0.0,0.0851574377619217
AG13T17g,0.0,0.0851574377619217
AG13T18g,0.0,0.0851574377619217
AG13T1g,0.0,0.09066762491116265
AG13T2g,0.0,0.0906676249112225
AG13T3g,0.0,0.0906676249112225
AGMTm,0.0,400.0
AGPAT1,0.0,1.5078740157480315
AGTim,0.0,1000.0
AGTix,0.0,1000.0
AHANDROSTANGLCte,0.0,1.4012269304464553
AHANDROSTANGLCtr,-1.4012269304460634,0.0
AHCYStr,-1000.0,1000.0
AHEXASE2ly,0.0,315.5027339856414
AHEXASEly,0.0,250.36148600652518
AIRCr,0.0,0.350306732611557
AKGDm,0.0,950.0
AKGMALtm,-1000.0,1000.0
AKGt4_3,-1000.0,1000.0
AKGtp,-1000.0,1000.0
AKR1C1,0.0,1.0
AKR1C41,0.0,1000.0
AKR1C42,0.0,1000.0
AKR1D,0.0,1000.0
AKR1D2,0.0,800.0
ALAASNNaEx,0.0,1000.0
ALACYSNaEx,0.0,1000.0
ALADGLNexR,-1000.0,1000.0
ALADGLYexR,-1000.0,1000.0
ALAGLNexR,-1000.0,1000.0
ALAGLNNaEx,0.0,1000.0
ALAGLYexR,-1000.0,1000.0
ALASERNaEx,0.0,1000.0
ALASm,0.0,955.1378320783033
ALAt4,0.0,1000.0
ALATA_L,-1000.0,1000.0
ALATHRNaEx,0.0,1000.0
ALAtN1,-1000.0,1000.0
ALCD21_D,0.0,1000.0
ALCD21_L,0.0,1000.0
ALCD22_D,0.0,1000.0
ALCD22_L,0.0,1000.0
ALCD2if,0.0,1000.0
ALCD2yf,0.0,1000.0
ALDD20x,0.0,1000.0
ALDD20xm,0.0,1000.0
ALDD21,0.0,600.0
ALDD2xm,0.0,1000.0
ALDD2y,0.0,1000.0
ALDSTRNte,0.0,1000.0
ALDSTRNtm,-1000.0,0.0
ALOX12,0.0,1.0
ALOX15,0.0,2.5
ALOX5,0.0,1.0
ALOX52,0.0,1000.0
ALR2,0.0,1000.0
ALR3,0.0,1000.0
AMACR2p,0.0,1000.0
AMACRp,0.0,5.13783207830312
AMCOXO,0.0,1000.0
AMETr,-1000.0,1000.0
AMETt2m,-1000.0,1000.0
AMPDA,475.13338424327355,1000.0
AMPTASECGe,0.0,1000.0
AMPtp,-1000.0,1000.0
AMY1e,0.0,1000.0
AMY2e,0.0,1000.0
ANDRSTRNGLCte,0.0,1.4012269304463416
ANDRSTRNGLCtr,-1.4012269304466827,0.0
ANDRSTRNte,-1000.0,1000.0
ANDRSTRNtr,-1.401226930446171,1000.0
ANTIPYRENEte,0.0,1000.0
AOBUTDsm,0.0,1000.0
APAT2rm,-1000.0,1000.0
APNNOXte,-1000.0,0.0
APOCF,0.0,5.1378320783025515
APOCFm,0.0,5.137832078302608
APOC_LYS_BTNP,0.0,5.137832078302665
APOC_LYS_BTNPm,0.0,5.137832078302608
APPNNte,0.0,1000.0
APRTO2,0.0,1000.0
AQCOBALt,0.0,1000.0
ARAB_Lt,0.0,1000.0
ARABR,0.0,1000.0
ARACHCOAtx,-1000.0,1000.0
ARACHCPT1,-1000.0,1000.0
ARACHCPT2,-1000.0,1000.0
ARACHCRNt,-600.0,600.0
ARACHDCOAtx,-5.137832078302381,1000.0
ARACHDt2,-1000.0,1000.0
ARACHDtr,-1000.0,1000.0
ARACHt,-1000.0,1000.0
ARGDCm,0.0,1000.0
ARGLYSex,0.0,1000.0
ARGNm,0.0,400.0
ARGSS,0.0,5.137832078302736
ARGt4,0.0,1000.0
ARGtm,-1000.0,1000.0
ARSA,0.0,1.0
ARTCOAL1,0.0,5.137832078303006
ARTCOAL2,0.0,5.137832078311021
ARTCOAL3,0.0,5.137832078311021
R_group_phosphotase_1,0.0,5.137832078300448
R_group_phosphotase_2,0.0,5.1378320783069285
R_group_phosphotase_3,0.0,5.137832078300448
ARTFR208,0.0,5.1378320783033455
ARTPLM3,0.0,5.1378320783042
ARTPLM3m,0.0,5.137832078310566
ASAH1,0.4,0.4
ASCBOX,0.0,510.0
ASCBt,-1000.0,1000.0
ASCBt4,-1000.0,1000.0
ASNALANaEx,0.0,1000.0
ASNCYSNaEx,0.0,1000.0
ASNGLNNaEx,0.0,1000.0
ASNNm,0.0,1000.0
ASNS1,0.0,5.137832078302836
ASNSERNaEx,0.0,1000.0
ASNt4,0.0,1000.0
ASNTHRNaEx,0.0,1000.0
ASNtm,0.0,1000.0
ASNtN1,-1000.0,1000.0
ASPCTr,-1000.0,1.401226930446352
ASPDt6,0.0,1000.0
ASPDxt,-1000.0,0.0
ASPGLUm,0.0,1000.0
ASPNATm,0.0,1000.0
ASPt6,0.0,1000.0
ASPTAm,-1000.0,1000.0
ATP1ter,0.0,1.4012269304462563
ATP2ter,0.0,5.137832078303253
ATPasel,0.0,1.4012269304462563
ATPH1e,0.0,398.7923280451683
ATPH2e,0.0,1000.0
ATPtm,0.0,1000.0
ATPtn,0.0,1000.0
ATPtx,-1000.0,1000.0
AVITE2t,0.0,1000.0
B_MANNASEly,0.0,315.5027339856415
B3GALT3g,0.0,0.6165398493963608
B3GALT41g,0.0,0.4972095559648126
B3GALT42g,0.0,0.9066762491123053
B3GALT43g,0.0,0.4972095559648126
B3GALT44g,0.0,0.45333812455601397
B3GALT5g,0.0,0.3669880055930759
B3GALTg,0.0,0.4972095559665469
B3GNT11g,0.0,0.2908206836780778
B3GNT12g,0.0,0.1834940027967491
B3GNT310g,0.0,0.5504820083896139
B3GNT311g,0.0,0.23005218261058494
B3GNT312g,0.0,0.2908206836775319
B3GNT313g,0.0,0.16753800255336074
B3GNT314g,0.0,0.1414082223386164
B3GNT315g,0.0,0.18349400279653796
B3GNT31g,0.0,0.2752410041947968
B3GNT32g,0.0,0.2752410041951807
B3GNT33g,0.0,0.27524100419483943
B3GNT34g,0.0,0.24083587867049516
B3GNT35g,0.0,0.24083587867049042
B3GNT36g,0.0,0.6165398493963608
B3GNT37g,0.0,0.4972095559648346
B3GNT39g,0.0,1.1009640167791304
B3GNT51g,0.0,0.5504820083896381
BAAT1x,0.0,1000.0
BAAT2x,0.0,1000.0
BAAT3x,0.0,1000.0
BAAT4x,0.0,1000.0
BACCL,0.0,5.137832078303063
BACCLm,0.0,5.137832078303688
BALAtmr,-1000.0,1000.0
BALAVECSEC,0.0,1.4012269304462208
BAMPPALDOX,0.0,1000.0
BBHOX,0.0,1000.0
BCDO,0.0,600.0
BDHm,-1000.0,1000.0
BETALDHxm,0.0,1000.0
BHBt,-1000.0,1000.0
BHBtm,-1000.0,1000.0
BHMT,0.0,2.5
BILDGLCURt,-1000.0,1000.0
BILDGLCURte,0.0,1.401226930446171
BILDGLCURtr,-500.7006134652231,1.4012269304462563
BILGLCURt,-1000.0,1000.0
BILGLCURte,0.0,1.4012269304466827
BILGLCURtr,-1.4012269304462848,1000.0
BILIRED,0.0,1000.0
BILIRUBt2,-1000.0,1000.0
BILIRUBtr,-1000.0,202.80245386089177
BIOCYTtn,0.0,5.137832078303063
BMTer_U,0.0,0.0
BPNT2,0.0,1.401226930446171
BTND1,0.0,5.137832078302694
BTND1n,0.0,5.137832078307838
BTNDe,0.0,1000.0
BTNDm,0.0,5.137832078302608
BTNPL,0.0,5.137832078298686
BTNPLm,0.0,5.137832078303518
BTNt2,-550.0,550.0
BTNt2m,0.0,550.0
BTNt3i,0.0,1.401226930446228
BTNt4i,0.0,1000.0
BTNtn,-5.13783207830258,1000.0
BUP2,0.0,1000.0
BUTt2m,0.0,5.1378320783032905
BVITEt,0.0,1000.0
BZt,-1000.0,5.137832078302836
BZtr,-400.0,0.0
C14STRr,0.0,0.14541034183876433
C160CPT1,-1000.0,1000.0
C160CPT2,-1000.0,1000.0
C160CRNt,-600.0,600.0
C161CPT1,-1000.0,1000.0
C161CPT12,-695.8333333333333,605.1378320783031
C161CPT2,-1000.0,1000.0
C161CPT22,-1000.0,1000.0
C161CRN2t,-600.0,600.0
C161CRNt,-600.0,600.0
C180CPT1,-1000.0,1000.0
C180CPT2,-1000.0,1000.0
C180CRNt,-600.0,600.0
C181CPT1,-1000.0,1000.0
C181CPT2,-1000.0,1000.0
C181CRNt,-600.0,600.0
C204CPT1,-1000.0,5.1378320783032905
C204CPT2,-5.137832078302836,5.137832078302495
C204CRNt,-600.0,600.0
C226COAtx,-5.137832078302381,5.137832078302267
C226CPT1,0.0,5.137832078302495
C226CPT2,0.0,5.137832078302495
C226CRNt,-1000.0,1000.0
C3STDH1Pr,0.0,0.14541034183877882
C3STDH1r,0.0,0.14541034183915258
C3STKR2r,0.0,0.14541034183877882
C4STMO1r,0.0,0.14541034183877882
C4STMO2Pr,0.0,0.14541034183877882
C4STMO2r,0.0,0.14541034183915258
CAATPS,0.0,1.4012269304463416
CAROtr,0.0,600.0
CARVEOLte,-1000.0,0.0
CAT2p,0.0,587.4999999999999
CAt7r,-1000.0,1000.0
CATm,0.0,587.4999999999999
CATp,0.0,587.4999999999999
CBL2OR,0.0,500.0
CBL2tm,0.0,1000.0
CBPPer,998.5987730695538,1000.0
CBPSam,0.0,0.700613465223114
CBPter,998.5987730695538,1000.0
CBR2,0.0,1000.0
CDIPTr,-9.37828241638772,-2.8392234076402705
CDPDAGtm,-5.1378320783032905,0.0
CDS,0.0,5.137832078301244
CDSm,0.0,5.1378320783014715
CEPTC,0.0,5.137832078302438
CEPTE,0.0,5.137832078303859
CERK,0.0,2.5
CERT1gt,4.327066894692074,1000.0
CERT1rt,0.0,994.7395997719746
CERT2gt,-1.401226930446716,1000.0
CERT2rt,-1.0,5.137832078302722
CGLYt3_2_,0.0,1000.0
CH25H,0.0,1.0
CHAT,-0.9988584474885844,1.6428571428571428
CHATn,-1000.0,1000.0
CHLP,0.0,1.401226930446171
CHLPCTD,0.0,5.1378320783025515
CHLtm,-666.6666666666666,1000.0
CHOLATEt,-1000.0,1000.0
CHOLATEt2,0.0,1000.0
CHOLATEt3,0.0,1.4012269304463132
CHOLD2m,0.0,1000.0
CHOLK,0.0,797.5846560903356
CHOLPtg,-995.672933105308,0.0
CHOLPtl,-0.4,0.0
CHOLt4,-1000.0,1000.0
CHOLtg,0.0,995.6729331053078
CHOLtn,-1000.0,1000.0
CHOLtr,0.0,1000.0
CHOLtu,-1000.0,1000.0
CHSTEROLSULT,0.0,1.1009640167791304
CHSTEROLt1,-1000.0,1000.0
CHSTEROLt2,-1000.0,1000.0
CHSTEROLt3,-1000.0,1000.0
CHSTEROLtg,0.0,1.4012269304462848
CHTNASE,0.0,525.837889976069
CHTNASEe,0.0,333.3333333333333
CITMCOAHm,0.0,1.4012269304461427
CITMCOALm,0.0,1.4012269304461427
CITRtm,-1000.0,1000.0
CITt4_2,-1000.0,1000.0
CITtam,-1000.0,1000.0
CITtbm,0.0,1000.0
CK,0.0,1000.0
CKc,0.0,797.5846560903361
CLFORtex,0.0,1000.0
CLHCO3tex2,0.0,1000.0
CLI2tex,0.0,1000.0
CLOHtex2,0.0,1000.0
CLOXAtex2,0.0,1000.0
CLPNDCOAtx,-5.137832078302495,5.137832078302495
CLPNDCPT1,0.0,5.137832078302495
CLPNDCPT2,0.0,5.137832078302495
CLPNDCRNt,-600.0,600.0
CLPNDt,-5.137832078302608,5.1378320783026075
CLS_hs,2.839223407635027,7.977846277349045
CMPACNAtg,0.0,5.137832078302239
CMPACNAtn,0.0,5.137832078303376
CMPSAS,0.0,5.137832078309207
CMPSASn,0.0,5.137832078303376
CO2ter,-1000.0,-998.5987730695472
CO2tg,-0.13520610732374688,0.0
CO2tm,-1000.0,1000.0
CO2tp,-1000.0,428.57142857142856
COAtg,-1000.0,0.0
COAtl,0.0,1.4012269304462437
COAtm,-1000.0,1000.0
COAtn,-1000.0,1000.0
COAtp,-1000.0,1000.0
COAtr,-1000.0,1000.0
COKECBESr,0.0,400.0
COQ3m,0.0,0.10778668695740215
COQ5m,0.0,0.10778668695740215
COQ6m,0.0,0.10778668695740215
COQ7m,0.0,0.10778668695740215
CORE2GTg,0.0,0.32794672840229694
CORE3GTg,0.0,0.46707564348205255
CORE4GTg,0.0,0.4670756434820502
CORE5GTg,0.0,0.7006134652237961
CORE6GTg,0.0,0.4281526731918793
CORE7GTg,0.0,0.7006134652230753
CORE8GTg,0.0,0.6165398493963221
COt,0.0,1.0
COUCOAFm,0.0,5.137832078303063
COUMARINte,0.0,1000.0
CREATt4_2_r,-1000.0,1000.0
CREATtmdiffir,0.0,1000.0
CRMPte,-1.401226930446228,2.5
CRNCAR3tp,0.0,1000.0
CRNCARtp,0.0,1000.0
CRNt,-600.0,600.0
CRNtHa,0.0,1000.0
CRNtim,-600.0,600.0
CRNtuNa,0.0,600.0
CRNtx,-1000.0,1000.0
CRTNsyn,0.0,1.401226930446228
CRTSLt,-1000.0,1000.0
CRTSLtm,-1000.0,0.0
CRTSLtr,-1000.0,1000.0
CRTSTRNt,-1000.0,1000.0
CRTSTRNtm,-1000.0,1000.0
CRVNCtr,-1000.0,1000.0
CSAPASEly,0.0,250.00275664156624
CSBPASEly,0.0,200.00220531325283
CSCPASEly,0.0,250.00275664156604
CSDPASEly,0.0,166.66850442771067
CSEPASEly,0.0,142.8587180808949
CSm,0.0,1000.0
CSNAT2m,-1000.0,1000.0
CSNAT2x,-600.0,602.5689160391514
CSNAT3x,0.0,1000.0
CSNATer,-600.0,600.0
CSNATm,-1000.0,1000.0
CSNATp,-600.0,1000.0
CSNATr,-1000.0,1000.0
CSNt,0.0,1000.0
CSPG_At,0.0,0.1352061073237648
CSPG_Atly,0.0,250.00275664156607
CSPG_Bt,0.0,0.12041793933522271
CSPG_Btly,0.0,200.0022053132528
CSPG_Ct,0.0,0.13520610732374294
CSPG_Ctly,0.0,250.00275664156607
CSPG_Dt,0.0,0.10854574813315852
CSPG_Dtly,0.0,166.6685044277107
CSPG_Et,0.0,0.0988044630442853
CSPG_Etly,0.0,142.85871808089487
CTPtn,0.0,5.137832078302381
CYANt,0.0,1000.0
CYANtm,0.0,1000.0
CYSALANaEx,0.0,1000.0
CYSASNNaEx,0.0,1000.0
CYSGLNNaEx,0.0,1000.0
CYSGLTH,-1000.0,1000.0
CYSGLUexR,-1000.0,1000.0
CYSGLYexR,-1000.0,1000.0
CYSO,0.0,1000.0
CYSSERNaEx,0.0,1000.0
CYSt4,0.0,1000.0
CYSTA,0.0,500.0
CYStec,-1000.0,1000.0
CYSTGLUex,0.0,1000.0
CYSTHRNaEx,0.0,1000.0
CYSTSERex,0.0,1000.0
CYTD,0.0,1000.0
CYTDK1,0.0,1000.0
CYTDK2m,0.0,5.137832078302623
CYTDn,0.0,600.0
CYTDt,-1000.0,1000.0
CYTDt4,0.0,1000.0
CYTDtl,0.0,1.4012269304460574
CYTDtm,0.0,5.1378320783020115
CYTDtn,0.0,600.0
CYTK10,-1000.0,1000.0
CYTK10n,-1000.0,1000.0
CYTK11,-1000.0,1000.0
CYTK11n,-1000.0,1000.0
CYTK12,-1000.0,1000.0
CYTK12n,-1000.0,1000.0
CYTK13,-1000.0,1000.0
CYTK13n,-1000.0,1000.0
CYTK14,-1000.0,1000.0
CYTK14n,-1000.0,1000.0
CYTK1m,0.0,5.137832078302864
CYTK1n,-1000.0,1000.0
CYTK2n,-1000.0,1000.0
CYTK3,-1000.0,1000.0
CYTK3n,-1000.0,1000.0
CYTK4,-1000.0,1000.0
CYTK4n,-1000.0,1000.0
CYTK5,-1000.0,1000.0
CYTK5n,-1000.0,1000.0
CYTK6,-1000.0,1000.0
CYTK6n,-1000.0,1000.0
CYTK7,-1000.0,1000.0
CYTK7n,-1000.0,1000.0
CYTK8,-1000.0,1000.0
CYTK8n,-1000.0,1000.0
CYTK9,-1000.0,1000.0
CYTK9n,-1000.0,1000.0
D_3AIBt,0.0,1000.0
D3AIBTm,-1000.0,1000.0
DADA,0.0,400.0
DADAe,0.0,400.0
DADNK,0.0,328.04163484795356
DADNt4,-1000.0,1000.0
DAG_HSter,0.0,0.0
DAGK_hs,0.0,797.5846560903303
DAGKn_hs,0.0,850.9866301882882
DAGt,-1000.0,806.3110159116105
DALAOXx,0.0,1000.0
DALAt2r,-1000.0,1000.0
DALAxt,0.0,1000.0
DARGOp,0.0,1000.0
DASCBH,0.0,1.4012269304463132
DASCBR,0.0,1000.0
DASPO1p,0.0,1000.0
DATPtn,9.02054576009324,407.81287380526044
DCIm,-1000.0,0.0
DCK1m,-1000.0,1000.0
DCK1n,-1000.0,1000.0
DCK2n,-1000.0,1000.0
DCSPTN1COAtx,-5.137832078303063,5.137832078302779
DCSPTN1CPT1,0.0,5.137832078302608
DCSPTN1CPT2,0.0,5.1378320783032905
DCSPTN1CRNt,-600.0,600.0
DCSPTN1t,-5.1378320783032905,5.137832078303178
DCT,0.0,1.0
DCTPtn,-577.5943563162518,1000.0
DCYTD,0.0,1000.0
DCYTDn,0.0,600.0
DCYTt,-1000.0,1000.0
DDPGAm,0.0,1000.0
DEBRISOQUINEt,0.0,1000.0
DECDPtm,0.0,0.10778668695740692
DEDOLP1_L,0.0,0.04795736227413272
DEDOLP2_L,0.0,0.047957362274141324
DEDOLR_L,0.0,0.047957362274141324
DESAT16_2,0.0,500.0
DESAT18_10,0.0,5.137832078303177
DESAT18_3,0.0,500.0
DESAT18_4,0.0,500.0
DESAT18_5,0.0,500.0
DESAT18_6,0.0,600.0
DESAT18_7,0.0,505.1378320783034
DESAT18_8,0.0,600.0
DESAT18_9,0.0,1000.0
DESAT20_1,0.0,5.1378320783030915
DESAT20_2,0.0,5.137832078303234
DESAT22_1p,0.0,5.137832078302949
DESAT22_2p,0.0,5.137832078310566
DESAT24_1,0.0,5.137832078303234
DGAT,0.0,5.13783207830312
DGCHOLte,-1000.0,1000.0
DGCHOLtx,0.0,1000.0
